s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
3184.556677,225.7647705,-415.4472931,-0.000921479,11.401,11.510043444268018,-0.026463567300940436,-1.5162507172042983
3185.556538,225.3001911,-414.5619189,-0.000911633,11.367,11.484084381333949,-0.025427714872420227,-1.4569007448517135
3186.556399,224.8362229,-413.6762235,-0.000901209,11.334,11.459184121606963,-0.02434946628167397,-1.3951216513360243
3187.55626,224.3728037,-412.7902397,-0.000890174,11.301,11.43538259250158,-0.023233859882140585,-1.3312021130449758
3188.55612,223.9098986,-411.9039863,-0.000878508,11.268,11.412714522169058,-0.02208626842658403,-1.2654499660363103
3189.555981,223.4476444,-411.0173933,-0.000866197,11.235,11.39120903481533,-0.02091244881930731,-1.1981950566296504
3190.555842,222.9862457,-410.130356,-0.000853229,11.202,11.370889340870741,-0.019718507090637435,-1.1297872345923128
3191.555703,222.525907,-409.2427697,-0.000839591,11.169,11.351772391000866,-0.018510806008328336,-1.0605910596626198
3192.555564,222.066832,-408.3545298,-0.000825269,11.136,11.333868646382,-0.0172959608252076,-0.990985557908004
3193.555424,221.6091084,-407.4655923,-0.000810254,11.103,11.317181845597833,-0.01608075796498754,-0.9213595627651684
3194.555285,221.1525975,-406.57603,-0.000794541,11.07,11.301708844859686,-0.014872132068612464,-0.8521103998926607
3195.555146,220.6971343,-405.6859295,-0.000778134,11.038,11.287439523075594,-0.013677095156326396,-0.7836398284563234
3196.555007,220.2425539,-404.7953774,-0.000761044,11.005,11.274356751237274,-0.012502617948465378,-0.7163472413115779
3197.554868,219.7886966,-403.9044574,-0.000743292,11.004,11.262436460104484,-0.011355586426243,-0.6506271761197694
3198.554728,219.3354675,-403.0132187,-0.000724906,11.011,11.251647770482291,-0.010242703570347534,-0.5868636853844934
3199.554589,218.8828155,-402.1216875,-0.000705924,11.019,11.241953194352952,-0.009170261879688026,-0.525417302735829
3200.55445,218.43069,-401.2298893,-0.00068639,11.03,11.233309282002368,-0.008144286238044798,-0.46663322858644546
3201.554311,217.9790409,-400.3378498,-0.000666356,11.042,11.22566652589187,-0.007170642229170574,-0.41084753612975433
3202.554172,217.5278288,-399.445589,-0.000645878,11.056,11.218969745211098,-0.006254627673892564,-0.3583637681397713
3203.554033,217.0770527,-398.5531076,-0.000625016,11.072,11.21315884622848,-0.005400864302889519,-0.30944673027843494
3204.553893,216.6267204,-397.6604022,-0.000603835,11.09,11.208169418433473,-0.00461333871629289,-0.2643248379078837
3205.553754,216.1768395,-396.7674692,-0.000582403,11.109,11.20393339046917,-0.003895367121837036,-0.2231880957352849
3206.553615,215.7274173,-395.8743053,-0.000560788,11.131,11.200379727701861,-0.0032495339352091057,-0.18618457987201967
3207.553476,215.2784492,-394.9809131,-0.000539064,11.154,11.197435203096695,-0.0026776574391629677,-0.15341847024584604
