s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
1924.818567,170.9472499,160.8014717,0.016604989,-1.256,2.249524073550089,0.00601355405628957,0.3445512672991691
1925.818472,170.8079082,159.8114054,0.016898154,-1.282,2.2555787272043077,0.006096220671831131,0.3492877154763311
1926.818378,170.6844372,158.8193723,0.017171202,-1.308,2.261715513735599,0.006177811634008016,0.3539625332554781
1927.818284,170.5684707,157.8260793,0.01742166,-1.334,2.26793334621695,0.006258304763223589,0.3585744498393316
1928.81819,170.4523458,156.8321813,0.01764958,-1.36,2.274231110098039,0.006337745852113513,0.3631260889526479
1929.818095,170.3422461,155.8376143,0.017856623,-1.387,2.280607809786154,0.006416119410879116,0.36761656309533747
1930.818001,170.2560791,154.8417051,0.018043814,-1.413,2.287062312345986,0.006493324325491329,0.3720400788602852
1931.817907,170.2108165,153.8438114,0.018209652,-1.439,2.2935934201979027,0.0065693209047004595,0.37639436210640004
1932.817813,170.2016077,152.8441319,0.018350192,-1.464,2.3001999081121935,0.0066440829196311325,0.3806779100298216
1933.817718,170.2055529,151.8435605,0.018460659,-1.489,2.30688052582068,0.006717578300701231,0.38488888517884395
1934.817624,170.2005703,150.842986,0.018537152,-1.514,2.3136339971668387,0.006789780629987184,0.3890257739179429
1935.81753,170.1880119,149.8428469,0.018576846,-1.54,2.3204590192637937,0.006860671230716189,0.3930875061468619
1936.817436,170.1889829,148.8432029,0.018577033,-1.565,2.3273542650883154,0.006930225069399403,0.39707264755234384
1937.817341,170.2245796,147.8441504,0.018534392,-1.589,2.3343183814700037,0.006998387353235024,0.4009780587380977
1938.817247,170.3032421,146.8467726,0.018445552,-1.612,2.341349945591121,0.007065116094806463,0.4048013340023603
1939.817153,170.4216608,145.8530688,0.018308633,-1.634,2.3484475205079742,0.007130415790693749,0.4085427309801896
1940.817059,170.5757489,144.8649292,0.018124457,-1.654,2.355609678323545,0.007194277449277662,0.4122017344897532
1941.816964,170.7550424,143.88148,0.017896761,-1.673,2.3628349639089303,0.00725667093494256,0.41577661788746184
1942.81687,170.9433305,142.8993573,0.017631492,-1.691,2.370121903417927,0.0073175741075307095,0.41926611263571967
1943.816776,171.1250385,141.9153045,0.017335857,-1.71,2.3774689976233256,0.00737697081525349,0.4226692933052071
1944.816682,171.3037417,140.9305445,0.017017277,-1.728,2.3848747257936047,0.0074348380967331,0.4259848443058843
1945.816587,171.5020453,139.9507509,0.016682344,-1.659,2.3923375425953513,0.007491146441437516,0.42921107480881515
1946.816493,171.7425965,138.9815933,0.016335917,-1.495,2.3998558830847596,0.00754587461551408,0.4323467682038596
1947.816399,172.0271229,138.0234652,0.01598094,-1.33,2.4074281596240756,0.007599008807685333,0.4353911331631094
1948.816305,172.3345747,137.0710157,0.015619095,-1.166,2.4150527646019118,0.007650528163477427,0.4383429748132293
1949.81621,172.6433106,136.1187639,0.015252156,-1.002,2.422728068506558,0.0077004045262891755,0.4412006798998057
1950.816116,172.948405,135.1660212,0.014883305,-0.838,2.430452422659792,0.007748616557713493,0.44396302582217123
1951.816022,173.2641515,134.2176091,0.014517807,-0.675,2.438224155017126,0.007795150604958977,0.44662923033299984
1952.815928,173.6056264,133.2785623,0.014162465,-0.512,2.44604157413768,0.00783998812741811,0.4491982311337312
