s,x,y,kappa,altitude (m)
458.9567387,-267.1464574,110.9231441,-0.019638339,1.047
459.9566445,-266.2521243,111.3707915,-0.020658296,1.032
460.9565502,-265.3487295,111.7986966,-0.021679373,1.017
461.956456,-264.4350153,112.2037319,-0.022687048,1
462.9563617,-263.5124245,112.5890521,-0.023670111,0.983
463.9562675,-262.5836352,112.9606862,-0.02462237,0.964
464.9561732,-261.6510333,113.3237952,-0.025539158,0.946
465.956079,-260.7135616,113.6733605,-0.026414549,0.927
466.9559847,-259.7679542,113.9978343,-0.027242318,0.906
467.9558905,-258.8110409,114.2859337,-0.028017371,0.885
468.9557962,-257.8424862,114.5343998,-0.028735824,0.861
469.955702,-256.8646903,114.7477143,-0.029393871,0.836
470.9556077,-255.8801376,114.9304719,-0.029987557,0.81
471.9555135,-254.8905404,115.0814565,-0.030514587,0.783
472.9554192,-253.8967426,115.1929198,-0.030978319,0.754
473.955325,-252.8995495,115.2570531,-0.031388501,0.724
474.9552307,-251.8999846,115.2746657,-0.03175678,0.692
475.9551365,-250.8993228,115.2564801,-0.032090558,0.659
476.9550422,-249.8988618,115.2134851,-0.03238966,0.625
477.954948,-248.9001991,115.1472137,-0.032647089,0.59
478.9548537,-247.9052968,115.047714,-0.032852963,0.554
479.9547595,-246.9161265,114.904521,-0.032998076,0.518
480.9546652,-245.9341661,114.7144081,-0.033073424,0.48
481.954571,-244.9602411,114.4837183,-0.033069412,0.44
482.9544767,-243.9951277,114.2193971,-0.032978797,0.4
483.9543825,-243.0393832,113.9254666,-0.032800908,0.36
484.9542882,-242.093238,113.6015997,-0.032541585,0.319
485.954194,-241.1569171,113.2470954,-0.032209602,0.277
486.9540997,-240.2330847,112.8588438,-0.031814258,0.234
487.9540055,-239.3291049,112.429095,-0.031365142,0.191
488.9539112,-238.4528704,111.9495793,-0.03087285,0.147
489.953817,-237.6066009,111.4199498,-0.030349076,0.102
490.9537227,-236.7761156,110.8627645,-0.029805954,0.057
491.9536285,-235.9442876,110.3046961,-0.029255453,0.055
492.9535342,-235.0989728,109.7654129,-0.028708948,0.092
493.9534399,-234.255505,109.2259583,-0.028176791,0.147
494.9533457,-233.4386389,108.6541336,-0.02766795,0.219
495.9532514,-232.6670695,108.0250875,-0.027189862,0.289
496.9531572,-231.9295797,107.3502472,-0.026748635,0.359
497.9530629,-231.2057504,106.6522007,-0.026349256,0.429
498.9529687,-230.4873991,105.9440914,-0.02599563,0.498
499.9528744,-229.820053,105.1976047,-0.0256905,0.566
500.9527802,-229.2630178,104.3736996,-0.025435325,0.629
501.9526859,-228.7977093,103.4860236,-0.025230162,0.688
502.9525917,-228.2720719,102.6385415,-0.025073615,0.749
503.9524974,-227.6139348,101.8837624,-0.024962884,0.816
504.9524032,-226.9079498,101.1707002,-0.024893861,0.885
505.9523089,-226.2131124,100.4528738,-0.024861305,0.954
506.9522147,-225.5687831,99.69205796,-0.024859173,1.02
507.9521204,-224.9827102,98.88145743,-0.0248811,1.085
508.9520262,-224.4363323,98.04046906,-0.024920798,1.147
509.9519319,-223.9120428,97.18723257,-0.024971879,1.209
510.9518377,-223.4036246,96.32656586,-0.025027044,1.27
511.9517434,-222.9093952,95.45798295,-0.025076961,1.33
512.9516492,-222.4290454,94.58065717,-0.025110283,1.39
513.9515549,-221.9693359,93.69206432,-0.025114901,1.449
514.9514607,-221.5393144,92.78913104,-0.025080136,1.506
515.9513664,-221.1472387,91.86917998,-0.024997861,1.561
516.9512722,-220.7941379,90.93315535,-0.024862127,1.614
517.9511779,-220.477168,89.98394183,-0.024667626,1.666
518.9510837,-220.1935525,89.02437199,-0.024408796,1.715
519.9509894,-219.9421021,88.05620393,-0.024079794,1.763
520.9508952,-219.7228644,87.08035877,-0.023675736,1.809
521.9508009,-219.5359127,86.0977457,-0.023192678,1.852
522.9507067,-219.3812011,85.10945963,-0.022625411,1.894
523.9506124,-219.2585795,84.1167572,-0.021964185,1.935
524.9505182,-219.1677016,83.12088752,-0.021198526,1.973
525.9504239,-219.1048992,82.12287643,-0.020323807,2.009
526.9503297,-219.0637028,81.12356146,-0.019342037,2.044
527.9502354,-219.0377965,80.1237498,-0.018260622,2.078
528.9501412,-219.0247834,79.1238519,-0.017091986,2.111
529.9500469,-219.0254475,78.12395613,-0.015853232,2.121
530.9499527,-219.0406332,77.124148,-0.014565604,2.102
531.9498584,-219.0706827,76.12461511,-0.013250931,2.082
532.9497642,-219.1155364,75.12562665,-0.011925469,2.061
533.9496699,-219.1750456,74.12744265,-0.010595569,2.039
534.9495757,-219.247948,73.13016002,-0.009261277,2.017
535.9494814,-219.3321527,72.13375421,-0.007921768,1.994
536.9493872,-219.4255635,71.13819164,-0.006577068,1.971
537.9492929,-219.5262642,70.14336203,-0.005230764,1.947
538.9491986,-219.6324609,69.14910304,-0.00389077,1.924
539.9491044,-219.7424066,68.15525437,-0.002567302,1.9
540.9490101,-219.8548495,67.1616898,-0.001270195,1.877
541.9489159,-219.9688482,66.16830443,-7.63E-06,1.854
542.9488216,-220.0833823,65.1749836,0.001213908,1.831
543.9487274,-220.1965836,64.18151093,0.002389449,1.808
544.9486331,-220.3060941,63.18761117,0.003515845,1.786
545.9485389,-220.4095993,62.19302551,0.004591424,1.764
546.9484446,-220.5052383,61.19765089,0.005615109,1.743
547.9483504,-220.5913926,60.20146745,0.006585377,1.722
548.9482561,-220.6665422,59.20445555,0.007500586,1.702
549.9481619,-220.7299575,58.20659098,0.008359704,1.683
550.9480676,-220.7812942,57.20784735,0.009162914,1.664
551.9479734,-220.8196218,56.20825504,0.009911066,1.646
552.9478791,-220.8397607,55.20825435,0.010604911,1.629
553.9477849,-220.8346668,54.20846541,0.011244479,1.613
554.9476906,-220.7994664,53.20941067,0.011829351,1.598
555.9475964,-220.7431473,52.2109859,0.012359223,1.584
556.9475021,-220.6801317,51.21284119,0.012834735,1.57
557.9474079,-220.6217478,50.21469644,0.013257661,1.555
558.9473136,-220.5631943,49.21663684,0.013630644,1.541
559.9472194,-220.4944508,48.21886583,0.013956722,1.526
560.9471251,-220.4055717,47.22204865,0.014239617,1.506
561.9470309,-220.2869148,46.2286731,0.014484885,1.478
562.9469366,-220.128916,45.24167597,0.014700743,1.451
563.9468424,-219.9298598,44.26222743,0.014897438,1.426
564.9467481,-219.71307,43.28586163,0.0150852,1.401
565.9466539,-219.5067569,42.30701155,0.015272042,1.376
566.9465596,-219.3222214,41.32368482,0.015462845,1.35
567.9464654,-219.1346103,40.3415321,0.015659563,1.325
568.9463711,-218.9148741,39.36708158,0.0158622,1.3
569.9462769,-218.6548338,38.40201669,0.016069865,1.278
570.9461826,-218.3752741,37.44129734,0.016282078,1.256
571.9460884,-218.0984482,36.47956613,0.016500116,1.234
572.9459941,-217.8284586,35.51632243,0.016727339,1.211
573.9458999,-217.5495181,34.55638775,0.016968366,1.189
574.9458056,-217.2452304,33.60472933,0.017227224,1.168
575.9457114,-216.9116871,32.66243828,0.017505958,1.149
576.9456171,-216.5595394,31.72608678,0.017803789,1.13
577.9455229,-216.2001016,30.79205311,0.018117392,1.111
578.9454286,-215.8360771,29.86003558,0.018441929,1.093
579.9453344,-215.4573246,28.93468491,0.018772826,1.076
580.9452401,-215.0526832,28.02104318,0.019107471,1.059
581.9451459,-214.6172359,27.12137541,0.019445903,1.044
582.9450516,-214.1600718,26.23171699,0.019790192,1.03
583.9449573,-213.692187,25.34725531,0.020142034,1.017
584.9448631,-213.2206681,24.465075,0.020499814,1.004
585.9447688,-212.7390018,23.5888614,0.020856181,0.991
586.9446746,-212.2377189,22.72373434,0.021198258,0.979
587.9445803,-211.7082184,21.87472914,0.021510915,0.969
588.9444861,-211.1466369,21.04641972,0.021781309,0.961
589.9443918,-210.5507199,20.24322333,0.022002301,0.954
590.9442976,-209.9201559,19.46766921,0.022173148,0.949
591.9442033,-209.2653131,18.71190419,0.02229785,0.946
592.9441091,-208.600212,17.96452488,0.022382375,0.944
593.9440148,-207.9372761,17.21546301,0.022430994,0.941
594.9439206,-207.2746088,16.46663104,0.02244395,0.962
595.9438263,-206.6027674,15.7262544,0.022416799,1.03
596.9437321,-205.9124447,15.00251123,0.022343218,1.101
597.9436378,-205.1984695,14.30146109,0.022218553,1.225
598.9435436,-204.4595315,13.62718628,0.022042435,1.38
599.9434493,-203.694656,12.98341145,0.021818791,1.535
600.9433551,-202.9070856,12.367544,0.021554447,1.688
601.9432608,-202.1042186,11.77076606,0.021257091,1.84
602.9431666,-201.2934759,11.18420434,0.020933396,1.989
603.9430723,-200.4766486,10.60663967,0.020587537,2.135
604.9429781,-199.6483957,10.04654949,0.020221245,2.28
605.9428838,-198.802954,9.512991194,0.01983494,2.422
606.9427896,-197.9374103,9.011634356,0.019429726,2.564
607.9426953,-197.0536782,8.542410124,0.019008128,2.704
608.9426011,-196.1541518,8.104655952,0.018573856,2.842
609.9425068,-195.2431936,7.692005214,0.018130928,2.978
610.9424126,-194.329204,7.286390848,0.017683215,3.113
611.9423183,-193.4210785,6.868310364,0.017233919,3.244
612.9422241,-192.5254319,6.423260473,0.016784725,3.372
613.9421298,-191.635155,5.966814648,0.016335312,3.498
614.9420356,-190.738031,5.525740872,0.015884086,3.621
615.9419413,-189.8224998,5.125502322,0.015430195,3.743
616.9418471,-188.8867718,4.77212689,0.014975394,3.865
617.9417528,-187.9364846,4.456868363,0.014524451,3.987
618.9416586,-186.9774343,4.170348843,0.014084349,4.107
619.9415643,-186.0149429,3.898554869,0.013663016,4.227
620.9414701,-185.0539254,3.623501997,0.013268199,4.344
621.9413758,-184.0992426,3.327225318,0.012906071,4.459
622.9412816,-183.1516137,3.006607308,0.012579675,4.571
623.9411873,-182.2041357,2.685855854,0.012288382,4.681
624.9410931,-181.249086,2.3921165,0.012028809,4.79
625.9409988,-180.2812496,2.143870307,0.011796772,4.9
626.9409045,-179.3040913,1.929601495,0.01158844,5.01
627.9408103,-178.3229535,1.731307234,0.011400466,5.12
628.940716,-177.342212,1.534145894,0.011229577,5.228
629.9406218,-176.3620665,1.33693971,0.011072236,5.335
630.9405275,-175.3815881,1.14220186,0.010924106,5.441
631.9404333,-174.3998994,0.95250805,0.010778975,5.514
632.940339,-173.4165167,0.770914918,0.010628546,5.555
633.9402448,-172.4311393,0.600702411,0.010463747,5.597
634.9401505,-171.4435201,0.444741777,0.01027809,5.639
635.9400563,-170.4541151,0.300433403,0.010070252,5.681
636.939962,-169.4638811,0.161281426,0.009844328,5.723
637.9398678,-168.4737487,0.020978268,0.00960768,5.765
638.9397735,-167.4837216,-0.119928946,0.009367961,5.806
639.9396793,-166.4928287,-0.253686608,0.009130808,5.847
640.939585,-165.5000675,-0.372294996,0.008897706,5.889
641.9394908,-164.5050812,-0.471839196,0.008664598,5.932
642.9393965,-163.5083839,-0.553919858,0.008422611,5.975
643.9393023,-162.5105466,-0.620515957,0.008161363,6.019
644.939208,-161.5119656,-0.673177905,0.00787437,6.063
645.9391138,-160.5128196,-0.712922644,0.00756186,6.108
646.9390195,-159.5132733,-0.740731502,0.007230322,6.153
647.9389253,-158.5134745,-0.757523362,0.006888659,6.199
648.938831,-157.5135522,-0.764147385,0.006544678,6.245
649.9387368,-156.5136317,-0.761476508,0.006203164,6.292
650.9386425,-155.513776,-0.751022458,0.005865308,6.339
651.9385483,-154.5139855,-0.734940015,0.005529013,6.387
652.938454,-153.5142567,-0.715409687,0.005190197,6.435
653.9383598,-152.5145654,-0.694554416,0.004845263,6.482
654.9382655,-151.5148665,-0.674440335,0.004493592,6.53
655.9381713,-150.515116,-0.65704289,0.004138006,6.578
656.938077,-149.5153197,-0.641943151,0.003783311,6.626
657.9379828,-148.5155381,-0.626106167,0.003433764,6.673
658.9378885,-147.5158328,-0.60643844,0.003092055,6.721
659.9377943,-146.5162274,-0.581948487,0.002759752,6.77
660.9377,-145.5167027,-0.553993766,0.002438644,6.818
661.9376058,-144.5172372,-0.524035322,0.002131392,6.867
662.9375115,-143.5178104,-0.493061985,0.001841485,6.868
663.9374173,-142.5184028,-0.461585517,0.001572741,6.841
664.937323,-141.5189955,-0.430081682,0.001328767,6.814
665.9372288,-140.5195814,-0.398734186,0.001112363,6.787
666.9371345,-139.5201642,-0.367460004,0.000924839,6.76
667.9370403,-138.5207476,-0.336170081,0.000765684,6.733
668.936946,-137.5213328,-0.304838047,0.000632812,6.705
669.9368518,-136.5219188,-0.273489271,0.000523355,6.677
670.9367575,-135.5225045,-0.242148838,0.000434446,6.65
671.9366632,-134.5230898,-0.210815683,0.00036348,6.622
672.936569,-133.5236754,-0.179469239,0.000307982,6.593
673.9364747,-132.5242621,-0.148091125,0.000265409,6.565
674.9363805,-131.5248494,-0.116695608,0.000233193,6.537
675.9362862,-130.5254361,-0.085318925,0.000208895,6.508
676.936192,-129.5260211,-0.05399347,0.000190388,6.48
677.9360977,-128.526605,-0.022706055,0.000176139,6.451
678.9360035,-127.5271889,0.008584175,0.000165481,6.422
679.9359092,-126.5277741,0.039913555,0.000158674,6.393
680.935815,-125.5283602,0.071272466,0.000156681,6.364
681.9357207,-124.5289462,0.102626168,0.00016065,6.335
682.9356265,-123.529531,0.133944442,0.000171329,6.305
683.9355322,-122.530115,0.165236373,0.000188502,6.276
684.935438,-121.5306991,0.196530367,0.000210774,6.246
685.9353437,-120.531284,0.227850435,0.000235777,6.216
686.9352495,-119.5318694,0.259187711,0.000260765,6.186
687.9351552,-118.5324547,0.290518821,0.000283327,6.156
688.935061,-117.5330393,0.32183163,0.000301926,6.126
689.9349667,-116.5336253,0.35318663,0.00031609,6.096
690.9348725,-115.5342154,0.384673035,0.000326319,6.065
691.9347782,-114.5348125,0.416381116,0.000333747,6.035
692.934684,-113.5354197,0.44840674,0.000339733,6.004
693.9345897,-112.5360403,0.480847755,0.000345428,6.003
694.9344955,-111.5366775,0.51379662,0.000351651,6.006
695.9344012,-110.5373337,0.547318477,0.000358942,6.009
696.934307,-109.5380112,0.581469835,0.000367766,6.011
697.9342127,-108.5387124,0.616313027,0.000378592,6.013
698.9341185,-107.5394411,0.651936634,0.000391892,6.015
699.9340242,-106.5402017,0.688436628,0.000408122,6.017
700.93393,-105.5409983,0.725904764,0.00042773,6.018
701.9338357,-104.5418342,0.764415863,0.000451184,6.019
702.9337415,-103.5427129,0.804040498,0.000478985,6.019
703.9336472,-102.5436384,0.844854482,0.000511668,6.019
704.933553,-101.5446182,0.886952353,0.00054978,6.019
705.9334587,-100.54566,0.930432822,0.000593847,6.018
706.9333645,-99.54676829,0.975355126,0.00064436,6.017
707.9332702,-98.54793603,1.021652627,0.000701764,6.015
708.933176,-97.54915388,1.069233184,0.000766461,6.013
709.9330817,-96.55039034,1.117393544,0.000838819,6.01
710.9329875,-95.55154816,1.163618133,0.000919181,6.007
711.9328932,-94.552518,1.205057605,0.001007861,6.005
712.932799,-93.55324518,1.240291479,0.001105102,6.002
713.9327047,-92.55384627,1.272376683,0.001211033,5.999
714.9326105,-91.55447131,1.305244459,0.001325673,5.996
715.9325162,-90.55523271,1.341811186,0.001449131,5.992
716.9324219,-89.55612274,1.381755601,0.001581791,5.988
717.9323277,-88.55710979,1.424112517,0.001724118,5.983
718.9322334,-87.55817376,1.468214333,0.001875941,5.978
719.9321392,-86.55932726,1.514242706,0.002035555,5.972
720.9320449,-85.56058872,1.562529551,0.002199516,5.965
721.9319507,-84.56197209,1.61329728,0.002363155,5.957
722.9318564,-83.5634799,1.666488711,0.002521595,5.949
723.9317622,-82.56511288,1.722003229,0.002670576,5.932
724.9316679,-81.5668797,1.779871227,0.002807139,5.828
725.9315737,-80.56880709,1.840422823,0.002930163,5.724
726.9314794,-79.57092429,1.904029618,0.003040377,5.62
727.9313852,-78.57326124,1.971025202,0.003139446,5.516
728.9312909,-77.57584921,2.041665098,0.003228394,5.412
729.9311967,-76.57871969,2.116195074,0.003306597,5.308
730.9311024,-75.58190545,2.194844349,0.003372143,5.203
731.9310082,-74.58544161,2.277811548,0.003423092,5.099
732.9309139,-73.58936361,2.365291899,0.003458439,4.994
733.9308197,-72.59370866,2.457473819,0.00347823,4.889
734.9307254,-71.59851702,2.55453436,0.003483228,4.784
735.9306312,-70.60382932,2.656649956,0.003474674,4.679
736.9305369,-69.60969366,2.76402313,0.003454036,4.574
737.9304427,-68.61616933,2.876895926,0.003422632,4.469
738.9303484,-67.62331612,2.995509998,0.00338132,4.364
739.9302542,-66.63117403,3.119941103,0.003330866,4.259
740.9301599,-65.63975564,3.250035354,0.003272781,4.154
741.9300657,-64.64907376,3.385637514,0.003209863,4.049
742.9299714,-63.65922501,3.527171956,0.003145822,3.944
743.9298772,-62.670413,3.675802914,0.003084326,3.839
744.9297829,-61.68282949,3.832618151,0.003028152,3.735
745.9296887,-60.69601729,3.99440712,0.002978816,3.63
746.9295944,-59.708721,4.152672604,0.002936439,3.527
747.9295002,-58.71965371,4.298713103,0.002899957,3.425
748.9294059,-57.72855956,4.43090683,0.00286766,3.324
749.9293117,-56.73676743,4.558514173,0.002838058,3.224
750.9292174,-55.74573509,4.691678513,0.002810692,3.125
751.9291232,-54.7563299,4.836285714,0.002786577,3.025
752.9290289,-53.76833333,4.990391172,0.002768415,2.926
753.9289347,-52.78140895,5.151204981,0.002760151,2.827
754.9288404,-51.79510635,5.315572041,0.002766022,2.729
755.9287462,-50.80877007,5.479680166,0.002789049,2.643
756.9286519,-49.82172815,5.639676828,0.00283003,2.557
757.9285577,-48.83395181,5.795395844,0.002887463,2.472
758.9284634,-47.84668629,5.953972688,0.002958269,2.386
759.9283692,-46.86132062,6.123367287,0.003038731,2.301
760.9282749,-45.87831905,6.306270213,0.003125312,2.215
761.9281806,-44.89623809,6.494501792,0.003215495,2.13
762.9280864,-43.91340229,6.67856061,0.003308323,2.045
763.9279921,-42.92894828,6.853556356,0.003404079,1.961
764.9278979,-41.94384166,7.024984145,0.003503133,1.877
765.9278036,-40.95929773,7.199756114,0.00360472,1.794
766.9277094,-39.97631877,7.383306527,0.0037065,1.711
767.9276151,-38.99536251,7.57729066,0.003804866,1.627
768.9275209,-38.0167996,7.782763253,0.003895855,1.544
769.9274266,-37.0406261,7.999230304,0.003976359,1.461
770.9273324,-36.06593952,8.222483255,0.00404556,1.378
771.9272381,-35.09170614,8.447771272,0.004105546,1.295
772.9271439,-34.11714373,8.671516688,0.004160737,1.213
773.9270496,-33.1420987,8.893074204,0.004216163,1.131
774.9269554,-32.16651421,9.112249789,0.004275819,1.05
775.9268611,-31.1905782,9.329908404,0.004341703,0.969
776.9267669,-30.21522636,9.550149986,0.004413469,0.889
777.9266726,-29.24153664,9.777689826,0.004488761,0.809
778.9265784,-28.27049286,10.01655389,0.004564414,0.729
779.9264841,-27.30277371,10.26853267,0.004638599,0.65
780.9263899,-26.33899541,10.53496195,0.004712301,0.571
781.9262956,-25.37901525,10.81470923,0.004788768,0.492
782.9262014,-24.42048925,11.09948286,0.004871074,0.413
783.9261071,-23.46067677,11.37970114,0.004959909,0.335
784.9260129,-22.49781169,11.64920597,0.005053149,0.258
785.9259186,-21.5334176,11.91339635,0.005146926,0.182
786.9258244,-20.56971156,12.18010751,0.005236966,0.18
787.9257301,-19.6085365,12.45579563,0.005319766,0.225
788.9256359,-18.65014338,12.74104869,0.005393786,0.271
789.9255416,-17.69435973,13.03489395,0.005460338,0.318
790.9254474,-16.74087423,13.33599651,0.005522942,0.366
791.9253531,-15.78876398,13.64142676,0.005585273,0.414
792.9252589,-14.83693781,13.94781623,0.005648848,0.464
793.9251646,-13.88468044,14.252937,0.005712315,0.515
794.9250704,-12.93314676,14.56023523,0.005772122,0.568
795.9249761,-11.9840721,14.87491825,0.005823911,0.621
796.9248819,-11.03896274,15.20143011,0.005863677,0.675
797.9247876,-10.09811375,15.540179,0.005888858,0.73
798.9246934,-9.161421651,15.89024503,0.005899047,0.787
799.9245991,-8.228568195,16.25025076,0.005896143,0.844
800.9245049,-7.298191415,16.61659645,0.005883938,0.902
801.9244106,-6.368612331,16.98500736,0.005867116,0.967
802.9243164,-5.43859463,17.35232352,0.005849931,1.033
803.9242221,-4.509251463,17.72130144,0.005834392,1.098
804.9241279,-3.582472327,18.09665265,0.005819104,1.163
805.9240336,-2.660002057,18.48263762,0.005799425,1.226
806.9239393,-1.742764956,18.8809601,0.005769122,1.289
807.9238451,-0.831397302,19.29242637,0.005722302,1.351
808.9237508,0.074039198,19.71668407,0.005654783,1.411
809.9236566,0.976387359,20.14752551,0.005564809,1.471
810.9235623,1.879406148,20.57689612,0.005453459,1.53
811.9234681,2.786147235,20.99826442,0.005324305,1.588
812.9233738,3.695398594,21.41428015,0.005182108,1.646
813.9232796,4.60435906,21.83101503,0.005031075,1.703
814.9231853,5.510392995,22.25414821,0.004874136,1.759
815.9230911,6.412172444,22.68626209,0.004713559,1.814
816.9229968,7.308981743,23.12848911,0.004552039,1.867
817.9229026,8.200346766,23.58150679,0.004393051,1.92
818.9228083,9.087569699,24.04266002,0.004240476,1.972
819.9227141,9.97275559,24.50778735,0.004097955,2.016
820.9226198,10.85784611,24.97305404,0.003968421,2.052
821.9225256,11.74346841,25.43725006,0.003853604,2.09
822.9224313,12.62962859,25.90040551,0.003753751,2.128
823.9223371,13.51622528,26.36275092,0.003667839,2.168
824.9222428,14.40212985,26.82642885,0.003594469,2.208
825.9221486,15.28562678,27.29467414,0.003532867,2.249
826.9220543,16.16504376,27.77061532,0.003483335,2.291
827.9219601,17.03923511,28.25612869,0.003447119,2.333
828.9218658,17.9073702,28.75234134,0.003425837,2.376
829.9217716,18.76900088,29.2597411,0.003420701,2.42
830.9216773,19.62715912,29.77302671,0.003431313,2.464
831.9215831,20.48675177,30.28377804,0.003454842,2.51
832.9214888,21.35233642,30.78417492,0.003486265,2.557
833.9213946,22.22410053,31.27389256,0.003519961,2.605
834.9213003,23.09936445,31.75752354,0.003551538,2.653
835.9212061,23.97543934,32.2396793,0.003578838,2.703
836.9211118,24.85044408,32.72364519,0.003601968,2.753
837.9210176,25.72323947,33.21148858,0.003622845,2.805
838.9209233,26.59274301,33.70517593,0.003644501,2.857
839.9208291,27.45851513,34.2054466,0.00367012,2.91
840.9207348,28.3207438,34.71184219,0.003701691,2.964
841.9206406,29.17963794,35.22386553,0.003739148,3.019
842.9205463,30.03530903,35.74122954,0.003780081,3.074
843.9204521,30.88778128,36.26383519,0.003820386,3.131
844.9203578,31.73707689,36.79158817,0.003855084,3.188
845.9202636,32.58323505,37.32436298,0.003879273,3.246
846.9201693,33.42630882,37.86200874,0.003888864,3.306
847.9200751,34.26635285,38.40437282,0.00388112,3.366
848.9199808,35.10343843,38.95128862,0.00385498,3.427
849.9198866,35.93764917,39.50257928,0.003811102,3.489
850.9197923,36.76906464,40.05807466,0.003751373,3.551
851.919698,37.59771226,40.6176893,0.00367771,3.615
852.9196038,38.42358473,41.18139412,0.003590784,3.68
853.9195095,39.24666911,41.74916746,0.003489651,3.746
854.9194153,40.06689952,42.3210553,0.003372699,3.812
855.919321,40.88417827,42.89714424,0.003239153,3.841
856.9192268,41.69854322,43.47733406,0.003090074,3.853
857.9191325,42.51133269,44.0597323,0.002928596,3.868
858.9190383,43.32460786,44.6414503,0.002759644,3.884
859.918944,44.14016805,45.21996609,0.002589366,3.902
860.9188498,44.95707136,45.79659485,0.002424234,3.922
861.9187555,45.77277771,46.37488883,0.002269855,3.944
862.9186613,46.58493478,46.95813654,0.002130239,3.969
863.918567,47.39335248,47.54659007,0.002007691,3.995
864.9184728,48.1991248,48.13869825,0.001903411,3.992
865.9183785,49.00317593,48.73314072,0.001818199,3.98
866.9182843,49.80472483,49.3309221,0.001753152,3.966
867.91819,50.60207727,49.93429203,0.001709912,3.951
868.9180958,51.3941194,50.54472394,0.001690374,3.933
869.9180015,52.18449239,51.15733023,0.001695791,3.912
870.9179073,52.97913663,51.76414749,0.001725899,3.89
871.917813,53.78340309,52.35800358,0.001778536,3.867
872.9177188,54.59633131,52.94019864,0.001849709,3.841
873.9176245,55.41320436,53.5170753,0.001934019,3.814
874.9175303,56.22942872,54.09481182,0.002025517,3.784
875.917436,57.04304365,54.67607135,0.002118979,3.753
876.9173418,57.85413611,55.26078303,0.002211286,3.719
877.9172475,58.66283927,55.84881097,0.002301928,3.684
878.9171533,59.46917263,56.44012055,0.002392544,3.646
879.917059,60.27306957,57.03475407,0.002485896,3.606
880.9169648,61.07446352,57.63275358,0.002585164,3.564
881.9168705,61.87331653,58.23413445,0.002693847,3.52
882.9167763,62.66961027,58.83889362,0.002815757,3.474
883.916682,63.46333297,59.44702003,0.002954875,3.426
884.9165878,64.25454104,60.05841765,0.003115015,3.375
885.9164935,65.04333331,60.67293757,0.003299567,3.323
886.9163993,65.8297808,61.29046479,0.003511354,3.268
887.916305,66.6136791,61.91122005,0.003752637,3.211
888.9162108,67.39466923,62.53561253,0.004024977,3.152
889.9161165,68.17240874,63.16403278,0.004328866,3.091
890.9160223,68.94671032,63.7966952,0.004662888,3.028
891.915928,69.71746494,64.43372525,0.005023292,2.962
892.9158338,70.48439319,65.07543041,0.00540442,2.894
893.9157395,71.24593328,65.72348807,0.005800172,2.825
894.9156453,71.99994139,66.38019741,0.006205621,2.758
895.915551,72.74509993,67.04693396,0.00661802,2.691
896.9154567,73.48562394,67.71888948,0.007037072,2.623
897.9153625,74.22799305,68.38872463,0.007464744,2.556
898.9152682,74.9780813,69.04978736,0.007904734,2.489
899.915174,75.73586604,69.70211705,0.008361567,2.422
900.9150797,76.49803004,70.3494917,0.008839576,2.355
901.9149855,77.26121217,70.99573818,0.009341841,2.289
902.9148912,78.02188982,71.64484783,0.009869484,2.222
903.914797,78.77638947,72.30096571,0.010420639,2.155
904.9147027,79.52109466,72.96816303,0.010990145,2.088
905.9146085,80.25406174,73.64838894,0.011570181,2.02
906.9145142,80.97515693,74.34129678,0.012152711,1.951
907.91442,81.68431785,75.04644441,0.012731394,1.883
908.9143257,82.38106539,75.76381208,0.013302085,1.814
909.9142315,83.06451246,76.49379345,0.013860941,1.744
910.9141372,83.73376927,77.23678416,0.01440341,1.674
911.914043,84.38821591,77.99289209,0.014924957,1.604
912.9139487,85.02747258,78.76196911,0.015423605,1.537
913.9138545,85.65113745,79.5438705,0.015899661,1.478
914.9137602,86.25829522,80.33866003,0.016352446,1.42
915.913666,86.84760303,81.14657507,0.016778165,1.363
916.9135717,87.41791978,81.96773389,0.017174249,1.307
917.9134775,87.97175396,82.80014108,0.017544489,1.252
918.9133832,88.51466402,83.64003483,0.017897322,1.198
919.913289,89.05208369,84.48373127,0.018238996,1.145
920.9131947,89.58340503,85.33120426,0.018572408,1.092
921.9131005,90.10135215,86.1864645,0.018901988,1.041
922.9130062,90.59838081,87.05368613,0.019238051,0.99
923.912912,91.07093427,87.93468201,0.019594595,0.941
924.9128177,91.52133537,88.82778321,0.019983268,0.892
925.9127235,91.95234711,89.73105244,0.020410842,0.844
926.9126292,92.36336893,90.64373259,0.020882827,0.797
927.912535,92.74752489,91.56726846,0.021406326,0.751
928.9124407,93.09725921,92.50334374,0.021987132,0.705
929.9123465,93.41201715,93.45157125,0.022626269,0.661
930.9122522,93.71155761,94.40555523,0.023321394,0.617
931.912158,94.01930287,95.3578163,0.024069667,0.573
932.9120637,94.35156655,96.302922,0.024868057,0.53
933.9119695,94.68486286,97.24689987,0.025711895,0.488
934.9118752,94.98186295,98.19976351,0.026593903,0.446
935.911781,95.2141399,99.16935831,0.0275044,0.405
936.9116867,95.40667215,100.1505182,0.028431871,0.365
937.9115925,95.60423422,101.1332543,0.029362817,0.325
938.9114982,95.83738176,102.1099627,0.030281039,0.285
939.911404,96.06353533,103.0853204,0.031167206,0.246
940.9113097,96.21687166,104.0679189,0.031999414,0.207
941.9112154,96.27155498,105.0625953,0.032754408,0.169
942.9111212,96.2951008,106.0654201,0.033408826,0.131
