s,velocity,energy,time
4454.735957,27.73027353,6.149253179,621.1
4455.505768,27.71319827,6.149253179,621.2
4456.275099,27.69591693,6.149253179,621.3
4457.043945,27.67843469,6.149253179,621.4
4457.812305,27.66096544,6.149253179,621.5
4458.580174,27.64330045,6.149253179,621.6
4459.347548,27.62544492,6.149253179,621.7
4460.11442,27.60740358,6.149253179,621.8
4460.880792,27.58937559,6.149253179,621.9
4461.646657,27.57116599,6.149253179,622
4462.412012,27.55277882,6.149253179,622.1
4463.176852,27.53421764,6.149253179,622.2
4463.941176,27.51567015,6.149253179,622.3
4464.70498,27.49695182,6.149253179,622.4
4465.46826,27.47806577,6.149253179,622.5
4466.23101,27.45901493,6.149253179,622.6
4466.993232,27.4399781,6.149253179,622.7
4467.75492,27.4207792,6.149253179,622.8
4468.516071,27.40142113,6.149253179,622.9
4469.276679,27.38190678,6.149253179,623
4470.036741,27.36223921,6.149253179,623.1
4470.796258,27.34258603,6.149253179,623.2
4471.555224,27.3227829,6.149253179,623.3
4472.313636,27.30283359,6.149253179,623.4
4473.07149,27.28274232,6.149253179,623.5
4473.828786,27.26266572,6.149253179,623.6
4474.585521,27.24245183,6.149253179,623.7
4475.34169,27.22210595,6.149253179,623.8
4476.097291,27.20163418,6.149253179,623.9
4476.852324,27.18117728,6.149253179,624
4477.606785,27.16060146,6.149253179,624.1
4478.360672,27.1399147,6.149253179,624.2
4479.113981,27.11912591,6.149253179,624.3
4479.866713,27.09835218,6.149253179,624.4
4480.618865,27.07748623,6.149253179,624.5
4481.370436,27.05653872,6.149253179,624.6
4482.121422,27.03552082,6.149253179,624.7
4482.871826,27.01451808,6.149253179,624.8
4483.621644,26.99345725,6.149253179,624.9
4484.370876,26.97235167,6.149253179,625
4485.119521,26.95121563,6.149253179,625.1
4485.867579,26.93009478,6.149253179,625.2
4486.61505,26.90895881,6.149253179,625.3
4487.361934,26.88782422,6.149253179,625.4
4488.108232,26.86670848,6.149253179,625.5
4488.853943,26.84560788,6.149253179,625.6
4489.599069,26.82454447,6.149253179,625.7
4490.343612,26.80353763,6.149253179,625.8
4491.087573,26.78260734,6.149253179,625.9
4491.830954,26.761692,6.149253179,626
4492.573756,26.74087403,6.149253179,626.1
4493.315983,26.7201747,6.149253179,626.2
4494.057639,26.69961592,6.149253179,626.3
4494.798724,26.67907177,6.149253179,626.4
4495.539243,26.65869043,6.149253179,626.5
4496.279201,26.63849452,6.149253179,626.6
4497.018604,26.61850701,6.149253179,626.7
4497.757452,26.59853367,6.149253179,626.8
4498.495752,26.57879197,6.149253179,626.9
4499.233511,26.55930508,6.149253179,627
4499.970728,26.53983198,6.149253179,627.1
4500.707413,26.52063705,6.149253179,627.2
4501.443572,26.50174342,6.149253179,627.3
4502.179216,26.48317411,6.149253179,627.4
4502.914344,26.46461786,6.149253179,627.5
4503.648967,26.4464088,6.149253179,627.6
4504.383094,26.42856919,6.149253179,627.7
4505.116736,26.41112093,6.149253179,627.8
4505.849894,26.39368488,6.149253179,627.9
4506.582579,26.37666166,6.149253179,628
4507.314803,26.36007173,6.149253179,628.1
4508.046579,26.34393492,6.149253179,628.2
4508.777907,26.32780935,6.149253179,628.3
4509.5088,26.31215597,6.149253179,628.4
4510.239272,26.29699247,6.149253179,628.5
4510.969337,26.28233554,6.149253179,628.6
4511.698995,26.26768874,6.149253179,628.7
4512.428261,26.25356411,6.149253179,628.8
4513.157149,26.23997543,6.149253179,628.9
4513.88566,26.22639611,6.149253179,629
4514.613809,26.21336539,6.149253179,629.1
4515.341612,26.20089388,6.149253179,629.2
4516.069084,26.18899063,6.149253179,629.3
4516.796225,26.17709549,6.149253179,629.4
4517.523052,26.16577591,6.149253179,629.5
4518.249581,26.15503681,6.149253179,629.6
4518.975828,26.14488123,6.149253179,629.7
4519.701793,26.13473251,6.149253179,629.8
4520.427492,26.12516848,6.149253179,629.9
4521.152941,26.11618753,6.149253179,630
4521.878142,26.10721262,6.149253179,630.1
4522.603109,26.09881742,6.149253179,630.2
4523.327859,26.09099573,6.149253179,630.3
4524.052407,26.0837392,6.149253179,630.4
4524.776754,26.07648749,6.149253179,630.5
4525.500915,26.06979042,6.149253179,630.6
4526.224905,26.06363458,6.149253179,630.7
4526.948724,26.0574828,6.149253179,630.8
4527.672386,26.05185687,6.149253179,630.9
4528.395907,26.04673859,6.149253179,631
4529.119299,26.04210773,6.149253179,631.1
4529.842562,26.03747989,6.149253179,631.2
4530.56571,26.03331734,6.149253179,631.3
4531.288754,26.02959561,6.149253179,631.4
4532.011706,26.02628863,6.149253179,631.5
4532.734567,26.02298378,6.149253179,631.6
4533.457347,26.02006622,6.149253179,631.7
4534.180055,26.01750674,6.149253179,631.8
4534.902693,26.01494889,6.149253179,631.9
4535.625268,26.01271891,6.149253179,632
4536.34779,26.01078518,6.149253179,632.1
4537.070265,26.0091152,6.149253179,632.2
4537.792695,26.00744627,6.149253179,632.3
4538.515084,26.00600783,6.149253179,632.4
4539.237438,26.00476574,6.149253179,632.5
4539.959763,26.00368549,6.149253179,632.6
4540.682057,26.00260591,6.149253179,632.7
4541.404326,26.00165349,6.149253179,632.8
4542.12657,26.00079342,6.149253179,632.9
4542.84879,25.99993391,6.149253179,633
4543.570988,25.99913233,6.149253179,633.1
4544.293165,25.99835477,6.149253179,633.2
4545.01532,25.9975681,6.149253179,633.3
4545.737452,25.99678197,6.149253179,633.4
4546.459562,25.99595464,6.149253179,633.5
4547.181647,25.99505521,6.149253179,633.6
4547.903707,25.99415642,6.149253179,633.7
4548.625739,25.99315596,6.149253179,633.8
4549.34774,25.99202581,6.149253179,633.9
4550.069705,25.99073875,6.149253179,634
4550.791634,25.98945265,6.149253179,634.1
4551.513522,25.98798042,6.149253179,634.2
4552.235364,25.98629757,6.149253179,634.3
4552.957152,25.98438159,6.149253179,634.4
4553.678888,25.98246703,6.149253179,634.5
4554.400563,25.98029865,6.149253179,634.6
4555.12217,25.97785809,6.149253179,634.7
4555.843709,25.97541933,6.149253179,634.8
4556.565173,25.97269206,6.149253179,634.9
4557.286552,25.96966309,6.149253179,635
4558.007839,25.96632199,6.149253179,635.1
4558.729033,25.96298333,6.149253179,635.2
4559.450125,25.95932521,6.149253179,635.3
4560.171107,25.95534326,6.149253179,635.4
4560.891978,25.9513642,6.149253179,635.5
4561.61273,25.94705877,6.149253179,635.6
4562.333353,25.94242579,6.149253179,635.7
4563.053837,25.93743158,6.149253179,635.8
4563.774183,25.93244097,6.149253179,635.9
4564.494379,25.92707619,6.149253179,636
4565.214416,25.92133197,6.149253179,636.1
4565.934294,25.9155919,6.149253179,636.2
4566.654001,25.90946695,6.149253179,636.3
4567.373528,25.90295049,6.149253179,636.4
4568.092862,25.89603318,6.149253179,636.5
4568.812004,25.88912089,6.149253179,636.6
4569.530943,25.88179557,6.149253179,636.7
4570.249666,25.87404355,6.149253179,636.8
4570.968162,25.86585092,6.149253179,636.9
4571.686431,25.85766433,6.149253179,637
4572.404459,25.8490246,6.149253179,637.1
4573.122235,25.83992201,6.149253179,637.2
4573.839758,25.83082623,6.149253179,637.3
4574.557015,25.82125997,6.149253179,637.4
4575.273993,25.81121698,6.149253179,637.5
4575.990679,25.80069036,6.149253179,637.6
4576.707073,25.79017186,6.149253179,637.7
4577.423161,25.77916098,6.149253179,637.8
4578.138928,25.7676468,6.149253179,637.9
4578.854377,25.75614171,6.149253179,638
4579.569491,25.74412042,6.149253179,638.1
4580.284257,25.73156986,6.149253179,638.2
4580.998659,25.71847819,6.149253179,638.3
4581.712698,25.70539731,6.149253179,638.4
4582.426358,25.6917668,6.149253179,638.5
4583.139625,25.67758298,6.149253179,638.6
4583.852497,25.66341121,6.149253179,638.7
4584.564961,25.6486878,6.149253179,638.8
4585.277,25.63342022,6.149253179,638.9
4585.988601,25.61762124,6.149253179,639
4586.699763,25.60183631,6.149253179,639.1
4587.410472,25.58553769,6.149253179,639.2
4588.120715,25.56874732,6.149253179,639.3
4588.830492,25.55197223,6.149253179,639.4
4589.53979,25.53473077,6.149253179,639.5
4590.248597,25.51705115,6.149253179,639.6
4590.956902,25.49896397,6.149253179,639.7
4591.664704,25.48089365,6.149253179,639.8
4592.371995,25.46244869,6.149253179,639.9
4593.078763,25.44366434,6.149253179,640
4593.78501,25.4248976,6.149253179,640.1
4594.490728,25.40582876,6.149253179,640.2
4595.195908,25.38649723,6.149253179,640.3
4595.900552,25.36718376,6.149253179,640.4
4596.604653,25.34764844,6.149253179,640.5
4597.308207,25.32793327,6.149253179,640.6
4598.011209,25.3080807,6.149253179,640.7
4598.713661,25.28824631,6.149253179,640.8
4599.415558,25.26831636,6.149253179,640.9
4600.116901,25.24833185,6.149253179,641
4600.817689,25.22836516,6.149253179,641.1
4601.517922,25.20838276,6.149253179,641.2
4602.2176,25.18842122,6.149253179,641.3
4602.916725,25.16851387,6.149253179,641.4
4603.615298,25.1486233,6.149253179,641.5
4604.313321,25.12881607,6.149253179,641.6
4605.010796,25.10911754,6.149253179,641.7
4605.707725,25.08943486,6.149253179,641.8
4606.404111,25.06988163,6.149253179,641.9
4607.099957,25.0504749,6.149253179,642
4607.795265,25.031083,6.149253179,642.1
4608.490039,25.01185063,6.149253179,642.2
4608.623792,25.00817833,6.149253179,642.2192542
4608.89126,25.00083455,6.149253179,642.2577625
4608.921654,25,6.149253179,642.2621392
4608.921654,25,6.149253179,642.2621392
4608.985363,24.9982507,6.149253344,642.2713139
4609.112764,24.99475252,6.149254594,642.2896635
4609.184527,24.99278203,6.149255452,642.3
4609.332956,24.9887066,6.149258739,642.3213834
4609.629764,24.98055689,6.149267819,642.3641501
4609.878495,24.97372704,6.149279393,642.4
4609.953097,24.97169615,6.149283764,642.410755
4610.102291,24.96763455,6.149293202,642.432265
4610.388702,24.95983713,6.149315327,642.473568
4610.571944,24.95484828,6.149332322,642.5
4611.264615,24.93615593,6.14943539,642.6
4611.326951,24.93448891,6.149444959,642.609
4611.451615,24.93115496,6.149464694,642.627
4611.693301,24.92469127,6.149506412,642.6619034
4611.957027,24.91763797,6.149557274,642.7
4612.019317,24.91597201,6.149570278,642.709
4612.143888,24.91264028,6.149596936,642.727
4612.648924,24.89913238,6.149718792,642.8
4612.711168,24.89746464,6.149735533,642.809
4612.835647,24.89412937,6.149769719,642.827
4613.253408,24.88293561,6.149895035,642.887427
4613.340307,24.8806071,6.149923176,642.9
4613.470632,24.87707564,6.14996759,642.9188595
4613.731245,24.87001374,6.150059799,642.9565785
4614.031166,24.86188642,6.150174447,643
4614.077449,24.86063221,6.150193078,643.0067022
4614.170011,24.85812393,6.150230789,643.0201065
4614.63268,24.84558583,6.15043314,643.087128
4614.721513,24.84317843,6.150474657,643.1
4614.854736,24.83953306,6.150539576,643.119308
4615.121142,24.83224337,6.150673458,643.157924
4615.411329,24.82430266,6.150828664,643.2
4615.460504,24.82294603,6.150856093,643.2071317
4615.558849,24.82023297,6.150911527,643.2213952
4615.75941,24.81470001,6.151028207,643.2504883
4616.013828,24.80768097,6.151183339,643.2874033
4616.100628,24.80528624,6.151238109,643.3
4616.230802,24.80169488,6.151323114,643.318895
4616.491114,24.79451308,6.151497472,643.3566851
4616.78939,24.78628351,6.151708146,643.4
4616.851351,24.78456242,6.151753645,643.409
4616.975266,24.78112052,6.151845673,643.427
4617.239322,24.77378575,6.152048767,643.4653657
4617.396608,24.76941664,6.152174319,643.4882236
4617.396608,24.76941664,6.152174319,643.4882236
4617.4039,24.76924945,6.152180783,643.4892835
4617.418484,24.76897132,6.152195168,643.4914032
4617.437763,24.76874874,6.152219017,643.4942053
4617.463244,24.76866546,6.152259342,643.4979088
4617.477632,24.76872173,6.152286525,643.5
4617.489912,24.76885335,6.152313422,643.5017848
4617.514473,24.76922412,6.15237187,643.5053545
4617.592712,24.77182733,6.152620132,643.5167253
4617.695999,24.77853601,6.153092514,643.5317336
4617.910447,24.80399768,6.154597584,643.5628741
4618.166502,24.85399195,6.157315747,643.6
4618.180525,24.85735914,6.157494869,643.6020309
4618.208574,24.86421463,6.157859097,643.6060927
4618.342017,24.90006802,6.15975371,643.6253994
4618.67936,25.01350983,6.165719521,643.674061
4618.859855,25.0870463,6.169592172,643.7
4618.87476,25.0935261,6.16993438,643.7021384
4618.904579,25.10660192,6.170625265,643.7064151
4619.003388,25.15152112,6.173004047,643.7205706
4619.131078,25.21310361,6.176279514,643.7388249
4619.414927,25.36349562,6.184354977,643.7792331
4619.561482,25.44810942,6.188943878,643.8
4619.577413,25.45760309,6.189461142,643.8022527
4619.609285,25.4767014,6.190502579,643.8067581
4619.718733,25.54383691,6.194177278,643.8222034
4619.859725,25.63376523,6.199132601,643.842039
4619.881874,25.64823796,6.199933474,643.8451488
4619.881874,25.64823796,6.199933474,643.8451488
4619.938808,25.68546074,6.201986233,643.8531286
4620.052841,25.75952011,6.20606887,643.8690881
4620.1672,25.832693,6.210106434,643.8850476
4620.274636,25.90041407,6.21384901,643.9
4620.303739,25.91855925,6.214852753,643.9040424
4620.361987,25.95473359,6.216854648,643.9121271
4620.486813,26.03132799,6.221098123,643.9294154
4620.660039,26.1355737,6.226883587,643.9533238
4620.954226,26.30734959,6.236443015,643.9937133
4621.000189,26.33360331,6.237907003,644
4621.069271,26.37259816,6.24008405,644.00943
4621.207636,26.45002102,6.244409994,644.02829
4621.576509,26.64996066,6.255614595,644.0783066
4621.737354,26.73428545,6.260355129,644.1
4621.782674,26.75767211,6.261672069,644.1060973
4621.873391,26.80422523,6.264294951,644.118292
4622.115904,26.92615927,6.271178464,644.1507892
4622.485198,27.10506171,6.281314779,644.2
4622.532914,27.12753063,6.282591531,644.2063322
4622.628425,27.17224891,6.285134012,644.2189967
4622.960399,27.32378231,6.293771574,644.262857
4623.242954,27.44813572,6.300886428,644.3
4623.293277,27.46978469,6.30212813,644.306595
4623.394001,27.51286253,6.30460043,644.3197849
4623.713408,27.64617972,6.312271355,644.3614775
4624.00988,27.76558926,6.319168404,644.4
4624.062818,27.78642333,6.320374721,644.4068586
4624.168773,27.82787133,6.322776201,644.4205759
4624.622712,27.99992811,6.332779954,644.4791195
4624.785288,28.05942379,6.336252951,644.5
4624.967195,28.12409029,6.340039357,644.5232849
4625.331832,28.25113536,6.347495589,644.5698548
4625.568732,28.33096178,6.352199169,644.6
4625.764109,28.39461132,6.355962923,644.6247708
4626.155722,28.51951942,6.363368136,644.6743123
4626.359446,28.58242143,6.367112431,644.7
4626.564522,28.64374445,6.370774719,644.7257743
4626.975535,28.76399729,6.377976463,644.777323
4627.156886,28.81539556,6.381067463,644.8
4627.302753,28.85571236,6.383500308,644.8181981
4627.594889,28.93522953,6.388308536,644.8545944
4627.839559,29,6.392239991,644.8850025
4627.839559,29,6.392239991,644.8850025
4627.839674,29.00003003,6.392239991,644.8850168
4627.839778,29.0000569,6.392239991,644.8850297
4627.83988,29.0000832,6.392239991,644.8850424
4627.83988,29.0000832,6.392239991,644.8850424
4627.839914,29.0000918,6.392239991,644.8850466
4627.839914,29.0000918,6.392239991,644.8850466
4627.839948,29.00010042,6.392239991,644.8850508
4627.840015,29.00011761,6.392239991,644.8850592
4627.840138,29.00014848,6.392239991,644.8850744
4627.840391,29.00021117,6.392239991,644.8851058
4627.840947,29.00034404,6.392239991,644.8851749
4627.841503,29.00047031,6.392239991,644.8852439
4627.84206,29.00059027,6.392239991,644.885313
4627.842616,29.00070417,6.392239991,644.885382
4627.843172,29.0008123,6.392239991,644.8854511
4627.84385,29.00093655,6.392239991,644.8855352
4627.844527,29.00105304,6.392239991,644.8856193
4627.845205,29.00116217,6.392239991,644.8857034
4627.845882,29.00126434,6.392239991,644.8857875
4627.84656,29.00135993,6.392239991,644.8858716
4627.847434,29.00147409,6.392239991,644.8859801
4627.848308,29.00157861,6.392239991,644.8860886
4627.849182,29.00167415,6.392239991,644.886197
4627.850233,29.00177813,6.392239991,644.8863276
4627.851285,29.00187103,6.392239991,644.8864581
4627.852337,29.00195375,6.392239991,644.8865887
4627.853666,29.00204511,6.392239991,644.8867537
4627.854995,29.00212314,6.392239991,644.8869186
4627.856633,29.00220313,6.392239991,644.887122
4627.858272,29.00226727,6.392239991,644.8873254
4627.860358,29.00232922,6.392239991,644.8875843
4627.862443,29.00237229,6.392239991,644.8878432
4627.865369,29.00240676,6.392239991,644.8882063
4627.869007,29.00241606,6.392239991,644.8886579
4627.87426,29.00238204,6.392239991,644.88931
4627.879514,29.00230883,6.392239991,644.8899622
4627.884768,29.00221032,6.392239991,644.8906143
4627.890021,29.00209548,6.392239991,644.8912664
4627.895275,29.00197007,6.392239991,644.8919185
4627.900529,29.00183782,6.392239991,644.8925707
4627.90689,29.00167197,6.392239991,644.8933603
4627.913251,29.00150222,6.392239991,644.8941499
4627.919612,29.00133016,6.392239991,644.8949396
4627.927894,29.00110425,6.392239991,644.8959676
4627.936176,29.00087713,6.392239991,644.8969956
4627.94666,29.00058882,6.392239991,644.8982971
4627.957145,29.00030008,6.392239991,644.8995986
4627.960378,29.00021099,6.392239991,644.9
4627.967234,29.00002446,6.392239991,644.9008511
4627.980945,28.99965134,6.392239991,644.9025532
4627.994656,28.99927812,6.392239991,644.9042553
4628.023616,28.99848978,6.392239991,644.9078504
4628.052575,28.99770145,6.392239991,644.9114456
4628.0924,28.99661734,6.392239991,644.9163899
4628.145482,28.99517235,6.392239991,644.9229802
4628.246758,28.99241542,6.392239991,644.9355551
4628.459166,28.98663325,6.392239991,644.9619326
4628.765635,28.97829063,6.392239991,645
4629.569988,28.95672172,6.392239991,645.1
4630.373749,28.93538212,6.392239991,645.2
4631.176907,28.9136961,6.392239991,645.3
4631.979464,28.8920276,6.392239991,645.4
4632.781408,28.86999941,6.392239991,645.5
4633.582731,28.84761449,6.392239991,645.6
4634.383422,28.82489891,6.392239991,645.7
4635.183475,28.80190409,6.392239991,645.8
4635.98289,28.77893005,6.392239991,645.9
4636.781661,28.75575056,6.392239991,646
4637.579784,28.73245398,6.392239991,646.1
4638.37726,28.70913396,6.392239991,646.2
4639.174091,28.68588219,6.392239991,646.3
4639.970275,28.66265194,6.392239991,646.4
4640.765819,28.63957635,6.392239991,646.5
4641.560728,28.61673807,6.392239991,646.6
4642.355012,28.5942203,6.392239991,646.7
4643.148682,28.5721096,6.392239991,646.8
4643.941738,28.55001768,6.392239991,646.9
4644.734194,28.52842183,6.392239991,647
4645.526067,28.50740955,6.392239991,647.1
