s,velocity,energy,time
11350.67718,25.90452248,13.40142649,1592.491622
11350.7375,25.93702395,13.40316761,1592.5
11350.76468,25.95153918,13.40394644,1592.50377
11350.81906,25.9804789,13.40549971,1592.51131
11350.91391,26.03043971,13.40818358,1592.524439
11351.03632,26.0939838,13.41160148,1592.541349
11351.27124,26.21304052,13.41801866,1592.573686
11351.46319,26.30758083,13.42312727,1592.6
11351.50623,26.32836511,13.42425338,1592.605884
11351.59236,26.36973108,13.42649575,1592.617652
11351.73191,26.43576476,13.43008012,1592.63668
11351.90892,26.51780476,13.43454179,1592.660747
11352.19877,26.64813199,13.44164939,1592.7
11352.23703,26.66491802,13.44256759,1592.705166
11352.3136,26.69834651,13.44439698,1592.715497
11352.45121,26.75759981,13.44764388,1592.734031
11352.62809,26.83225081,13.45174244,1592.757796
11352.94341,26.96124631,13.45884618,1592.8
11353.08107,27.01544161,13.46184526,1592.818345
11353.35695,27.12220317,13.4677635,1592.855035
11353.6965,27.24868232,13.47480244,1592.9
11353.83645,27.29878892,13.47760598,1592.918456
11354.11686,27.39748841,13.4831385,1592.955367
11354.45725,27.51286634,13.48963276,1593
11354.59796,27.55873121,13.49222927,1593.018382
11354.87985,27.64908212,13.49735409,1593.055145
11355.22502,27.7556533,13.50342554,1593.1
11355.36336,27.79678408,13.50578107,1593.117916
11355.64044,27.87784087,13.51043237,1593.153749
11355.99925,27.97896899,13.51626249,1593.2
11356.06939,27.99813001,13.51737341,1593.209019
11356.07624,28,13.51748183,1593.209899
11356.07624,28,13.51748183,1593.209899
11356.07634,28.00002914,13.51748183,1593.209913
11356.07644,28.00005664,13.51748183,1593.209926
11356.07654,28.0000818,13.51748183,1593.209938
11356.07654,28.0000818,13.51748183,1593.209938
11356.07657,28.00009087,13.51748183,1593.209942
11356.07657,28.00009087,13.51748183,1593.209942
11356.07661,28.00009995,13.51748183,1593.209947
11356.07667,28.00011805,13.51748183,1593.209956
11356.0768,28.00014997,13.51748183,1593.209971
11356.07705,28.00021455,13.51748183,1593.210003
11356.07759,28.00034969,13.51748183,1593.210073
11356.07813,28.00047788,13.51748183,1593.210143
11356.07868,28.00059945,13.51748183,1593.210213
11356.07922,28.00071468,13.51748183,1593.210283
11356.07976,28.00082388,13.51748183,1593.210352
11356.08043,28.0009494,13.51748183,1593.210438
11356.08109,28.00106681,13.51748183,1593.210523
11356.08175,28.00117656,13.51748183,1593.210608
11356.08241,28.00127908,13.51748183,1593.210694
11356.08323,28.00139543,13.51748183,1593.210798
11356.08404,28.00150225,13.51748183,1593.210902
11356.08485,28.00160019,13.51748183,1593.211007
11356.08583,28.00170692,13.51748183,1593.211132
11356.0868,28.00180273,13.51748183,1593.211258
11356.08778,28.00188854,13.51748183,1593.211383
11356.089,28.00198311,13.51748183,1593.21154
11356.09022,28.00206479,13.51748183,1593.211696
11356.0917,28.00214895,13.51748183,1593.211888
11356.09319,28.00221803,13.51748183,1593.212079
11356.09505,28.00228618,13.51748183,1593.212318
11356.09691,28.00233677,13.51748183,1593.212557
11356.09943,28.00238218,13.51748183,1593.212881
11356.10195,28.00240571,13.51748183,1593.213205
11356.10608,28.00240873,13.51748183,1593.213735
11356.11103,28.00236982,13.51748183,1593.214373
11356.11599,28.00229973,13.51748183,1593.21501
11356.12095,28.00220961,13.51748183,1593.215648
11356.12591,28.00210661,13.51748183,1593.216285
11356.13087,28.00199533,13.51748183,1593.216923
11356.13583,28.00187872,13.51748183,1593.21756
11356.14212,28.00172589,13.51748183,1593.21837
11356.14842,28.00156982,13.51748183,1593.21918
11356.15472,28.00141189,13.51748183,1593.219989
11356.16292,28.00120472,13.51748183,1593.221044
11356.17112,28.00099665,13.51748183,1593.222098
11356.18156,28.00073118,13.51748183,1593.223441
11356.19201,28.00046542,13.51748183,1593.224783
11356.20573,28.00011596,13.51748183,1593.226548
11356.21946,27.99976644,13.51748183,1593.228312
11356.23909,27.9992665,13.51748183,1593.230836
11356.26278,27.99866311,13.51748183,1593.233883
11356.29498,27.99784312,13.51748183,1593.238023
11356.33872,27.99672903,13.51748183,1593.243647
11356.4075,27.99497737,13.51748183,1593.252492
11356.53158,27.99181744,13.51748183,1593.268449
11356.77688,27.98557037,13.51748183,1593.3
11357.5537,27.96533778,13.51748183,1593.4
11358.32994,27.94476063,13.51748183,1593.5
11359.1056,27.92380382,13.51748183,1593.6
11359.88068,27.90287715,13.51748183,1593.7
11360.65517,27.88152546,13.51748183,1593.8
11361.42905,27.85970988,13.51748183,1593.9
11362.20231,27.8373941,13.51748183,1594
11362.97495,27.81511069,13.51748183,1594.1
11363.74696,27.7922888,13.51748183,1594.2
11364.51832,27.76888511,13.51748183,1594.3
11365.28901,27.74485336,13.51748183,1594.4
11366.05901,27.72014896,13.51748183,1594.5
11366.82833,27.69548104,13.51748183,1594.6
11367.59694,27.67010342,13.51748183,1594.7
11368.36483,27.64398895,13.51748183,1594.8
11369.13198,27.61712075,13.51748183,1594.9
11369.89837,27.59029292,13.51748183,1595
11370.664,27.56270104,13.51748183,1595.1
11371.42885,27.53433457,13.51748183,1595.2
11372.19288,27.5051795,13.51748183,1595.3
11372.9561,27.47606876,13.51748183,1595.4
11373.7185,27.44615082,13.51748183,1595.5
11374.48003,27.41540381,13.51748183,1595.6
11375.2407,27.38380838,13.51748183,1595.7
11376.00048,27.35226145,13.51748183,1595.8
11376.75937,27.31985365,13.51748183,1595.9
11377.51733,27.28657994,13.51748183,1596
11378.27434,27.25244245,13.51748183,1596.1
11379.03038,27.21744652,13.51748183,1596.2
11379.78545,27.18250488,13.51748183,1596.3
11380.53952,27.14671036,13.51748183,1596.4
11381.29258,27.11006622,13.51748183,1596.5
11382.0446,27.07257541,13.51748183,1596.6
11382.79557,27.03514294,13.51748183,1596.7
11383.54549,26.99686906,13.51748183,1596.8
11384.29431,26.95776319,13.51748183,1596.9
11385.04203,26.91784176,13.51748183,1597
11385.78864,26.8779826,13.51748183,1597.1
11386.53412,26.83733108,13.51748183,1597.2
11387.27845,26.79591474,13.51748183,1597.3
11388.02161,26.75376495,13.51748183,1597.4
11388.76361,26.71168091,13.51748183,1597.5
11389.50441,26.6688976,13.51748183,1597.6
11390.244,26.62545148,13.51748183,1597.7
11390.98239,26.58207299,13.51748183,1597.8
11391.71956,26.53807261,13.51748183,1597.9
11392.45549,26.49349574,13.51748183,1598
11393.19017,26.44839356,13.51748183,1598.1
11393.9236,26.40336128,13.51748183,1598.2
11394.65576,26.35785989,13.51748183,1598.3
11395.38665,26.31194929,13.51748183,1598.4
11396.11625,26.26569247,13.51748183,1598.5
11396.84457,26.21950664,13.51748183,1598.6
11397.5716,26.1730388,13.51748183,1598.7
11398.29733,26.12635348,13.51748183,1598.8
11399.02176,26.0795144,13.51748183,1598.9
11399.74489,26.03274611,13.51748183,1599
11400.46672,25.98588538,13.51748183,1599.1
11401.18725,25.93899164,13.51748183,1599.2
11401.90648,25.89216785,13.51748183,1599.3
11402.62441,25.84536935,13.51748183,1599.4
11403.34104,25.79865691,13.51748183,1599.5
11404.05637,25.75209617,13.51748183,1599.6
11404.77042,25.70560339,13.51748183,1599.7
11405.48317,25.65933371,13.51748183,1599.8
11406.19466,25.61336414,13.51748183,1599.9
11406.90486,25.5674604,13.51748183,1600
11407.61381,25.52193364,13.51748183,1600.1
11408.3215,25.47685662,13.51748183,1600.2
11409.02795,25.43229115,13.51748183,1600.3
11409.73317,25.3877871,13.51748183,1600.4
11410.43716,25.3438409,13.51748183,1600.5
11411.13995,25.30048538,13.51748183,1600.6
11411.84154,25.25718794,13.51748183,1600.7
11412.54194,25.21450174,13.51748183,1600.8
11413.24118,25.17244281,13.51748183,1600.9
11413.93926,25.13102723,13.51748183,1601
11414.6362,25.08966531,13.51748183,1601.1
11415.332,25.04896587,13.51748183,1601.2
11416.0267,25.00895266,13.51748183,1601.3
11416.72028,24.96899043,13.51748183,1601.4
11417.41277,24.92973877,13.51748183,1601.5
11418.10419,24.89122007,13.51748183,1601.6
11418.79455,24.85274978,13.51748183,1601.7
11419.48386,24.81502867,13.51748183,1601.8
11420.17213,24.77806702,13.51748183,1601.9
11420.85939,24.74115139,13.51748183,1602
11421.54564,24.70499959,13.51748183,1602.1
11422.23091,24.66961368,13.51748183,1602.2
11422.91521,24.63499526,13.51748183,1602.3
11423.59856,24.60041993,13.51748183,1602.4
11424.28096,24.56661532,13.51748183,1602.5
11424.96245,24.53358716,13.51748183,1602.6
11425.64302,24.50060047,13.51748183,1602.7
11426.3227,24.46839776,13.51748183,1602.8
11427.00151,24.43698817,13.51748183,1602.9
11427.67944,24.40561855,13.51748183,1603
11428.35652,24.37505233,13.51748183,1603.1
11429.03278,24.34530182,13.51748183,1603.2
11429.70822,24.31558985,13.51748183,1603.3
11430.38285,24.2867088,13.51748183,1603.4
11431.0567,24.25867724,13.51748183,1603.5
11431.72977,24.23068271,13.51748183,1603.6
11432.40209,24.20355881,13.51748183,1603.7
11433.07369,24.17732765,13.51748183,1603.8
11433.74455,24.15113178,13.51748183,1603.9
11434.41471,24.12584912,13.51748183,1604
11435.0842,24.10149784,13.51748183,1604.1
11435.75301,24.07717989,13.51748183,1604.2
11436.42117,24.05380869,13.51748183,1604.3
11437.08871,24.03139904,13.51748183,1604.4
11437.75563,24.00902052,13.51748183,1604.5
11438.42195,23.98761857,13.51748183,1604.6
11439.08771,23.96721001,13.51748183,1604.7
11439.7529,23.94683014,13.51748183,1604.8
11440.41755,23.92746009,13.51748183,1604.9
11441.08169,23.90911462,13.51748183,1605
11441.74532,23.8907951,13.51748183,1605.1
11442.40848,23.87350886,13.51748183,1605.2
11443.07118,23.85725824,13.51748183,1605.3
11443.73343,23.84103061,13.51748183,1605.4
11444.39526,23.8258327,13.51748183,1605.5
11445.05669,23.81165366,13.51748183,1605.6
11445.71773,23.79749461,13.51748183,1605.7
11446.37841,23.78433921,13.51748183,1605.8
11447.03875,23.77217143,13.51748183,1605.9
11447.69875,23.76002067,13.51748183,1606
11448.35844,23.74883948,13.51748183,1606.1
11449.01784,23.7386085,13.51748183,1606.2
11449.67697,23.72839165,13.51748183,1606.3
11450.33583,23.71910071,13.51748183,1606.4
11450.99446,23.71070614,13.51748183,1606.5
11451.65286,23.70232296,13.51748183,1606.6
11452.31105,23.69479855,13.51748183,1606.7
11452.96905,23.68808836,13.51748183,1606.8
11453.62687,23.68138708,13.51748183,1606.9
11454.28452,23.67544771,13.51748183,1607
11454.94202,23.67021279,13.51748183,1607.1
11455.59938,23.66498465,13.51748183,1607.2
11456.25662,23.66039896,13.51748183,1607.3
11456.91374,23.65639235,13.51748183,1607.4
11457.57075,23.65239083,13.51748183,1607.5
11458.22767,23.64890516,13.51748183,1607.6
11458.88449,23.64587511,13.51748183,1607.7
11459.54124,23.64284884,13.51748183,1607.8
11460.19791,23.64022224,13.51748183,1607.9
11460.85452,23.63794555,13.51748183,1608
11461.51107,23.63567164,13.51748183,1608.1
11462.16756,23.63370411,13.51748183,1608.2
11462.824,23.63173896,13.51748183,1608.3
11463.48039,23.6300426,13.51748183,1608.4
11464.13674,23.62858177,13.51748183,1608.5
11464.79305,23.62712266,13.51748183,1608.6
11465.44932,23.62586751,13.51748183,1608.7
11466.10557,23.62478413,13.51748183,1608.8
11466.76178,23.623702,13.51748183,1608.9
11467.41797,23.62275714,13.51748183,1609
11468.07413,23.62191256,13.51748183,1609.1
11468.73027,23.62106893,13.51748183,1609.2
11469.38639,23.62028757,13.51748183,1609.3
11470.04249,23.61953234,13.51748183,1609.4
11470.69857,23.61877793,13.51748183,1609.5
11471.35462,23.6180184,13.51748183,1609.6
11472.01066,23.61723002,13.51748183,1609.7
11472.66667,23.61644247,13.51748183,1609.8
11473.32266,23.6156108,13.51748183,1609.9
11473.97862,23.61472735,13.51748183,1610
11474.63456,23.6138448,13.51748183,1610.1
11475.29048,23.61290781,13.51748183,1610.2
11475.94636,23.61191546,13.51748183,1610.3
11476.60222,23.61092409,13.51748183,1610.4
11477.25805,23.60987518,13.51748183,1610.5
11477.91385,23.6087635,13.51748183,1610.6
11478.56962,23.60765289,13.51748183,1610.7
11479.22535,23.60647121,13.51748183,1610.8
11479.88105,23.60520808,13.51748183,1610.9
11480.53672,23.60394613,13.51748183,1611
11481.19235,23.60259176,13.51748183,1611.1
11481.84793,23.60113493,13.51748183,1611.2
11482.50348,23.5996794,13.51748183,1611.3
11483.15898,23.59811298,13.51748183,1611.4
11483.81444,23.59654793,13.51748183,1611.5
11484.46986,23.59486562,13.51748183,1611.6
11485.12522,23.59306151,13.51748183,1611.7
11485.78053,23.59125893,13.51748183,1611.8
11486.43579,23.58933104,13.51748183,1611.9
11487.09099,23.58727449,13.51748183,1612
11487.74614,23.58521962,13.51748183,1612.1
11488.40122,23.58303187,13.51748183,1612.2
11489.05624,23.5807058,13.51748183,1612.3
11489.7112,23.57838154,13.51748183,1612.4
11490.36608,23.5759124,13.51748183,1612.5
11491.0209,23.57329188,13.51748183,1612.6
11491.67564,23.57067334,13.51748183,1612.7
11492.3303,23.56789802,13.51748183,1612.8
11492.98489,23.56496284,13.51748183,1612.9
11493.63939,23.5620298,13.51748183,1613
11494.2938,23.55893598,13.51748183,1613.1
11494.94813,23.55568186,13.51748183,1613.2
11495.60236,23.55243004,13.51748183,1613.3
11496.2565,23.54901782,13.51748183,1613.4
11496.91054,23.54544298,13.51748183,1613.5
11497.56448,23.5418706,13.51748183,1613.6
11498.21832,23.53813,13.51748183,1613.7
11498.87204,23.53421274,13.51748183,1613.8
11499.52566,23.53029812,13.51748183,1613.9
11500.17917,23.52619677,13.51748183,1614
11500.83256,23.52189929,13.51748183,1614.1
11501.48582,23.51760464,13.51748183,1614.2
11502.13896,23.51310649,13.51748183,1614.3
11502.79198,23.50861129,13.51748183,1614.4
11503.44487,23.50390849,13.51748183,1614.5
11504.09762,23.49899702,13.51748183,1614.6
11504.75023,23.49408875,13.51748183,1614.7
11505.4027,23.48897213,13.51748183,1614.8
11506.05503,23.48364759,13.51748183,1614.9
11506.7072,23.47832648,13.51748183,1615
11507.35922,23.47279633,13.51748183,1615.1
11508.01109,23.46705413,13.51748183,1615.2
11508.66279,23.4613156,13.51748183,1615.3
11509.31433,23.45536015,13.51748183,1615.4
11509.96569,23.44918208,13.51748183,1615.5
11510.61689,23.44300795,13.51748183,1615.6
11511.26791,23.43660575,13.51748183,1615.7
11511.91874,23.42997167,13.51748183,1615.8
11512.56939,23.42334183,13.51748183,1615.9
11513.21984,23.41647809,13.51748183,1616
11513.8701,23.40938013,13.51748183,1616.1
11514.52017,23.40228667,13.51748183,1616.2
11515.17003,23.3949499,13.51748183,1616.3
11515.81968,23.38736044,13.51748183,1616.4
11516.46911,23.3797758,13.51748183,1616.5
11517.11834,23.37193585,13.51748183,1616.6
11517.76734,23.36410088,13.51748183,1616.7
11518.41612,23.35601343,13.51748183,1616.8
11519.06466,23.34766666,13.51748183,1616.9
11519.71298,23.33932518,13.51748183,1617
11520.36105,23.33067544,13.51748183,1617.1
11521.00888,23.32168894,13.51748183,1617.2
11521.65645,23.31270823,13.51748183,1617.3
11522.30377,23.3033625,13.51748183,1617.4
11522.95081,23.29362658,13.51748183,1617.5
11523.59759,23.28389707,13.51748183,1617.6
11524.24408,23.27375652,13.51748183,1617.7
11524.89028,23.26318892,13.51748183,1617.8
11525.53619,23.2526285,13.51748183,1617.9
11526.18179,23.241629,13.51748183,1618
11526.82707,23.23018187,13.51748183,1618.1
11527.47204,23.21874274,13.51748183,1618.2
11528.11667,23.20684982,13.51748183,1618.3
11528.76097,23.19496534,13.51748183,1618.4
11529.40494,23.18262328,13.51748183,1618.5
11530.04854,23.16982206,13.51748183,1618.6
11530.69179,23.1570302,13.51748183,1618.7
11531.33468,23.14377994,13.51748183,1618.8
11531.97718,23.13007516,13.51748183,1618.9
11532.6193,23.11638069,13.51748183,1619
11533.26103,23.1022394,13.51748183,1619.1
11533.90235,23.08766382,13.51748183,1619.2
11534.54327,23.07309947,13.51748183,1619.3
11535.18378,23.05811866,13.51748183,1619.4
11535.82385,23.04274473,13.51748183,1619.5
11536.4635,23.02738287,13.51748183,1619.6
11537.10271,23.0116561,13.51748183,1619.7
11537.23759,23.00833819,13.51748183,1619.721104
11537.50731,23.00170322,13.51748183,1619.763311
11537.57655,23,13.51748183,1619.774147
11537.57655,23,13.51748183,1619.774147
11537.59542,22.9995357,13.51748186,1619.777102
11537.63316,22.99860715,13.51748202,1619.78301
11537.70865,22.9967501,13.5174826,1619.794827
11537.7417,22.99593714,13.51748297,1619.8
11537.84811,22.99326197,13.51748487,1619.816661
11538.06092,22.98791239,13.51749018,1619.849984
11538.38025,22.979885,13.51750393,1619.9
11538.47601,22.97743089,13.51750976,1619.915005
11538.66753,22.97252333,13.51752279,1619.945014
11538.94957,22.96529613,13.51754704,1619.989218
11539.01834,22.96353368,13.51755389,1620
11539.12149,22.96089083,13.5175653,1620.016172
11539.32776,22.95560564,13.51758988,1620.048517
11539.65599,22.94719534,13.51763643,1620.1
11539.71335,22.94570059,13.51764566,1620.109
11539.82807,22.94271139,13.51766473,1620.127
11540.01658,22.93779954,13.51769867,1620.156582
11540.24852,22.93175558,13.51774498,1620.19299
11540.29318,22.93059202,13.51775449,1620.2
11540.36015,22.92882131,13.51776932,1620.210515
11540.49408,22.92528027,13.51779987,1620.231545
11540.71657,22.91939773,13.51785459,1620.266488
11540.9299,22.91375722,13.51791182,1620.3
11541.12081,22.90871013,13.51796904,1620.33
11541.50253,22.89861778,13.5180915,1620.39
11541.56614,22.89693608,13.51811347,1620.4
11541.88403,22.88842526,13.51823619,1620.45
11542.20187,22.87991581,13.51836496,1620.5
11542.83695,22.8627293,13.51868557,1620.6
11542.8941,22.86118286,13.51871485,1620.609
11543.0084,22.85809013,13.51877427,1620.627
11543.47178,22.84555088,13.51903335,1620.7
11543.52889,22.84399157,13.51906755,1620.709
11543.6431,22.84087321,13.51913685,1620.727
11543.87115,22.8346466,13.5192808,1620.762948
11544.10614,22.82823005,13.51943703,1620.8
11544.1632,22.82667198,13.51947644,1620.809
11544.27733,22.823556,13.51955623,1620.827
11544.74001,22.81092246,13.51990011,1620.9
11544.79704,22.8093539,13.51994504,1620.909
11544.91107,22.80621704,13.52003591,1620.927
11545.03054,22.80293084,13.52013328,1620.945859
11545.03054,22.80293084,13.52013328,1620.945859
11545.0371,22.8027871,13.52013921,1620.946895
11545.05022,22.80255701,13.52015239,1620.948965
11545.0669,22.80240271,13.52017335,1620.951599
11545.08924,22.80239567,13.52020913,1620.955127
11545.11661,22.80269054,13.52026495,1620.959448
11545.15324,22.8036036,13.52036035,1620.96523
11545.2386,22.80800641,13.52067457,1620.978704
11545.37355,22.82133413,13.52143359,1621
11545.38534,22.82289094,13.52151633,1621.001859
11545.40892,22.82611994,13.52168671,1621.005578
11545.48914,22.83881552,13.52233956,1621.018226
11545.59326,22.85916544,13.52335489,1621.03463
11545.81995,22.91800045,13.52621646,1621.070287
11546.00938,22.981798,13.52928353,1621.1
11546.02201,22.98653834,13.5295111,1621.101979
11546.04729,22.99613168,13.52997171,1621.105936
11546.17146,23.04641697,13.53238943,1621.125354
11546.44486,23.17478008,13.53860456,1621.167943
11546.65173,23.28713722,13.54410252,1621.2
11546.6653,23.29497032,13.54448817,1621.202098
11546.69246,23.31074496,13.54526541,1621.206294
11546.78128,23.36374881,13.54788593,1621.219995
11546.89635,23.43556582,13.55145826,1621.237698
11547.1508,23.60623616,13.56004851,1621.276643
11547.30432,23.71668353,13.56567832,1621.3
11547.31898,23.72752927,13.56623444,1621.302224
11547.3483,23.74932454,13.56735308,1621.306671
11547.45272,23.82841438,13.57143024,1621.322473
11547.58698,23.93342224,13.57688585,1621.342712
11547.67063,24.00063612,13.58040321,1621.355277
11547.67063,24.00063612,13.58040321,1621.355277
11547.72349,24.04338633,13.58263797,1621.363192
11547.8294,24.12840065,13.58708083,1621.379022
11547.93568,24.21232568,13.59147112,1621.394851
11547.97033,24.23937657,13.59288796,1621.4
11547.98939,24.25417067,13.59366308,1621.402828
11548.02752,24.28368836,13.59521005,1621.408485
11548.17633,24.39722918,13.60116772,1621.430495
11548.41219,24.57194373,13.61035769,1621.465173
11548.65073,24.74238546,13.61935,1621.5
11548.68535,24.76655304,13.62062776,1621.505033
11548.75467,24.81468578,13.62317369,1621.515099
11548.94197,24.9422944,13.6299343,1621.542201
11549.20913,25.11834207,13.63928789,1621.580627
11549.34454,25.20497583,13.64390262,1621.6
11549.38022,25.22746567,13.64510225,1621.605092
11549.45165,25.27225483,13.6474924,1621.615276
11549.6873,25.41681196,13.65522147,1621.648748
11550.05067,25.63049288,13.66668938,1621.7
11550.08991,25.65285564,13.66789309,1621.705507
11550.16846,25.69737656,13.67029069,1621.71652
11550.4084,25.83041876,13.67746981,1621.750047
11550.76814,26.02188018,13.68784054,1621.8
11550.80966,26.04331447,13.68900483,1621.805738
11550.89275,26.08597875,13.69132353,1621.817215
11551.27631,26.27690309,13.70173046,1621.869955
11551.49605,26.38196019,13.70747945,1621.9
11551.53952,26.40232849,13.7085961,1621.905927
11551.62652,26.44286474,13.71081968,1621.917781
11551.90378,26.56901791,13.717756,1621.955437
11552.23355,26.71328814,13.72572006,1622
11552.27878,26.73254271,13.72678603,1622.006091
11552.36931,26.77085753,13.72890849,1622.018273
11552.67089,26.89536916,13.73582377,1622.058734
11552.97989,27.01811271,13.74266898,1622.1
11553.02881,27.03705691,13.74372807,1622.106513
11553.12671,27.07474095,13.74583623,1622.11954
11553.37307,27.16756793,13.75104146,1622.152241
11553.68109,27.27971748,13.75735434,1622.192973
11553.73435,27.29868091,13.75842452,1622.2
11553.81436,27.32680949,13.76001356,1622.21054
11553.97453,27.38257787,13.76316759,1622.231619
11554.33571,27.50442455,13.77008413,1622.278998
11554.49632,27.55691702,13.77307513,1622.3
11554.66413,27.61018865,13.77611973,1622.32188
11555.00039,27.71483058,13.78211486,1622.365641
11555.26528,27.79436554,13.78669202,1622.4
11555.45617,27.84953866,13.78988276,1622.424676
11555.83869,27.9576714,13.79615433,1622.474027
11555.99319,28,13.79861956,1622.493906
11555.99319,28,13.79861956,1622.493906
11555.99332,28.00003456,13.79861956,1622.493922
11555.99342,28.00006222,13.79861956,1622.493935
11555.99349,28.00008144,13.79861956,1622.493945
11555.99349,28.00008144,13.79861956,1622.493945
11555.99352,28.00009042,13.79861956,1622.493949
11555.99352,28.00009042,13.79861956,1622.493949
11555.99356,28.00009941,13.79861956,1622.493953
11555.99363,28.00011733,13.79861956,1622.493962
11555.99375,28.00014901,13.79861956,1622.493978
11555.994,28.00021311,13.79861956,1622.49401
11555.99454,28.0003473,13.79861956,1622.49408
11555.99508,28.00047456,13.79861956,1622.494149
11555.99563,28.00059518,13.79861956,1622.494219
11555.99617,28.00070947,13.79861956,1622.494289
11555.99671,28.00081773,13.79861956,1622.494359
11555.99738,28.0009421,13.79861956,1622.494444
11555.99804,28.00105837,13.79861956,1622.494529
11555.9987,28.00116697,13.79861956,1622.494615
11555.99937,28.00126835,13.79861956,1622.4947
11556.00018,28.0013833,13.79861956,1622.494804
11556.00099,28.00148873,13.79861956,1622.494909
11556.0018,28.00158529,13.79861956,1622.495013
11556.00278,28.00169035,13.79861956,1622.495139
11556.00375,28.00178452,13.79861956,1622.495264
11556.00473,28.00186869,13.79861956,1622.495389
11556.00595,28.00196121,13.79861956,1622.495546
11556.00717,28.00204085,13.79861956,1622.495703
11556.00865,28.00212253,13.79861956,1622.495894
11556.01014,28.00218916,13.79861956,1622.496085
11556.012,28.00225424,13.79861956,1622.496324
11556.01386,28.00230179,13.79861956,1622.496564
11556.01638,28.00234312,13.79861956,1622.496887
11556.0189,28.00236259,13.79861956,1622.497211
11556.02302,28.00235903,13.79861956,1622.497741
11556.02798,28.00231226,13.79861956,1622.498379
11556.03294,28.00223435,13.79861956,1622.499016
11556.0379,28.00213644,13.79861956,1622.499654
11556.04059,28.0020774,13.79861956,1622.5
11556.04197,28.00204594,13.79861956,1622.500177
11556.04472,28.00198183,13.79861956,1622.500531
11556.04748,28.0019156,13.79861956,1622.500885
11556.05294,28.00177973,13.79861956,1622.501588
11556.05841,28.00163964,13.79861956,1622.502291
11556.0656,28.00145161,13.79861956,1622.503215
11556.07279,28.00126113,13.79861956,1622.50414
11556.07998,28.00106937,13.79861956,1622.505065
11556.08911,28.00082505,13.79861956,1622.506238
11556.09824,28.00058022,13.79861956,1622.507412
11556.11019,28.00025945,13.79861956,1622.508948
11556.12214,27.99993855,13.79861956,1622.510485
11556.13848,27.99949973,13.79861956,1622.512585
11556.15482,27.99906089,13.79861956,1622.514686
11556.17955,27.99839656,13.79861956,1622.517866
11556.21054,27.9975641,13.79861956,1622.521851
11556.25572,27.99635049,13.79861956,1622.527661
11556.32245,27.99455826,13.79861956,1622.536241
11556.4462,27.99123416,13.79861956,1622.552156
11556.74707,27.98315279,13.79861956,1622.590857
11556.81814,27.98124386,13.79861956,1622.6
11557.17335,27.97157778,13.79861956,1622.645716
11557.59504,27.96010253,13.79861956,1622.7
11558.27091,27.94150548,13.79861956,1622.78708
11558.37119,27.93874636,13.79861956,1622.8
11558.87229,27.92483181,13.79861956,1622.864601
11559.14684,27.91720806,13.79861956,1622.9
11559.92172,27.8956914,13.79861956,1623
11560.696,27.87403525,13.79861956,1623.1
11561.46967,27.85227885,13.79861956,1623.2
11562.24274,27.83046144,13.79861956,1623.3
11563.0152,27.80866164,13.79861956,1623.4
11563.78706,27.78684183,13.79861956,1623.5
11564.55831,27.76504631,13.79861956,1623.6
11565.32896,27.74332363,13.79861956,1623.7
11566.09901,27.72172553,13.79861956,1623.8
11566.86846,27.70014471,13.79861956,1623.9
11567.63731,27.6787403,13.79861956,1624
11568.40558,27.65756062,13.79861956,1624.1
11569.17326,27.63664682,13.79861956,1624.2
11569.94037,27.61574906,13.79861956,1624.3
11570.7069,27.59514852,13.79861956,1624.4
11571.47287,27.57486641,13.79861956,1624.5
11572.23827,27.55471003,13.79861956,1624.6
11573.00312,27.53456853,13.79861956,1624.7
11573.76741,27.51436211,13.79861956,1624.8
11574.53114,27.4941059,13.79861956,1624.9
11575.2943,27.47381627,13.79861956,1625
11576.0569,27.45351045,13.79861956,1625.1
11576.81893,27.43322076,13.79861956,1625.2
11577.5804,27.41293374,13.79861956,1625.3
11578.34131,27.39267024,13.79861956,1625.4
11579.10165,27.37245356,13.79861956,1625.5
11579.86144,27.35225352,13.79861956,1625.6
11580.62066,27.33212579,13.79861956,1625.7
11581.37933,27.31209676,13.79861956,1625.8
11582.13745,27.29219295,13.79861956,1625.9
11582.89501,27.27230585,13.79861956,1626
11583.65203,27.25256979,13.79861956,1626.1
11584.4085,27.2330087,13.79861956,1626.2
11585.16444,27.21364416,13.79861956,1626.3
11585.91983,27.19429592,13.79861956,1626.4
11586.6747,27.17516277,13.79861956,1626.5
11587.42904,27.15625975,13.79861956,1626.6
11588.18286,27.13759836,13.79861956,1626.7
11588.93617,27.11895247,13.79861956,1626.8
11589.68896,27.10055632,13.79861956,1626.9
11590.44125,27.08241507,13.79861956,1627
11591.19304,27.0645318,13.79861956,1627.1
11591.94434,27.04666309,13.79861956,1627.2
11592.69514,27.02905372,13.79861956,1627.3
11593.44547,27.01170366,13.79861956,1627.4
11594.19532,26.99461149,13.79861956,1627.5
11594.9447,26.97753289,13.79861956,1627.6
11595.6936,26.96070934,13.79861956,1627.7
11596.44205,26.94413694,13.79861956,1627.8
11597.19005,26.92781187,13.79861956,1627.9
11597.93759,26.91149941,13.79861956,1628
11598.68468,26.89543176,13.79861956,1628.1
11599.43134,26.87960872,13.79861956,1628.2
11600.17756,26.8640331,13.79861956,1628.3
11600.92335,26.84846914,13.79861956,1628.4
11601.66872,26.83315776,13.79861956,1628.5
11602.41367,26.81810536,13.79861956,1628.6
