s,x,y,velocity,kappa,gradient_deg
2918.599777,380.0142868,-473.725371,24.44084979717172,-0.002061786,-3.708915151213189
2919.59964,379.5129551,-474.5904633,24.007444152787137,-0.002419355,-3.659641080486461
2920.599503,379.0177813,-475.4590784,26.903906411233738,-0.002796708,-3.6052483739997623
2921.599366,378.5305449,-476.3322329,23.911237458331463,-0.003205553,-3.545653836022702
2922.599229,378.0480333,-477.2080729,22.986608293041485,-0.003657662,-3.480790542716506
2923.599092,377.5653719,-478.083789,23.15449714791592,-0.004160783,-3.410608285992743
2924.598955,377.0776854,-478.9565713,22.944759316120678,-0.004715668,-3.335083622820167
2925.598818,376.5803415,-479.8237517,22.92324562632937,-0.005315782,-3.2542229803954847
2926.59868,376.0736394,-480.6855412,22.901455873745086,-0.00594908,-3.16805131730854
2927.598543,375.5624706,-481.544832,23.436217707707968,-0.006601415,-3.0766242678264204
2928.598406,375.0519016,-482.404618,22.856461760852447,-0.007260217,-2.980028386703125
2929.598269,374.5469987,-483.2678934,22.8453795476053,-0.007916009,-2.8783758214604043
2930.598132,374.0504625,-484.1362207,23.118386801702798,-0.008562518,-2.771810499937191
2931.597995,373.5554516,-485.0053878,23.714458305109446,-0.009195568,-2.66050641177325
2932.597858,373.0527195,-485.8697276,24.79022291214278,-0.009811459,-2.544669372148016
2933.597721,372.5330197,-486.7235726,25.194168419845447,-0.010406333,-2.424534959430352
2934.597584,371.9877779,-487.5616022,25.615284315883024,-0.010975936,-2.3003689035376977
2935.597446,371.4156323,-488.3822157,26.329495760324342,-0.01151561,-2.1724628456004
2936.597309,370.8196027,-489.1860722,24.415132873845337,-0.01202074,-2.0411371739134423
2937.597172,370.202771,-489.9738629,26.676348636576225,-0.012487285,-1.906738460923027
2938.597035,369.5683982,-490.7465269,24.40970560771142,-0.012912425,-1.7696326067036694
2939.596898,368.9225092,-491.5088267,26.9888612624647,-0.013295499,-1.6302062516282303
2940.596761,368.2732982,-492.2685255,25.317767561139963,-0.013638263,-1.4888625349906623
2941.596624,367.6290175,-493.0334668,25.251337615984866,-0.013944427,-1.3460174427348397
2942.596487,366.9978855,-493.8114609,25.662905345055698,-0.014218534,-1.2020960519251531
2943.59635,366.3803305,-494.6026337,24.52737893859013,-0.014463773,-1.0575296737202302
2944.596212,365.7591031,-495.3896744,24.59713919174906,-0.014680484,-0.9127497265143386
2945.596075,365.1145153,-496.1528664,24.90554689856421,-0.014865933,-0.7681855331233066
2946.595938,364.4268991,-496.8725131,25.261992192799667,-0.015015741,-0.6242596871943864
2947.595801,363.6861156,-497.5384842,24.374385717146225,-0.015127291,-0.4813816939762194
2948.595664,362.9067812,-498.1654987,25.323826386475503,-0.015202563,-0.3399449425546774
2949.595527,362.1074801,-498.7722592,25.26289947033363,-0.015249588,-0.2003227797000082
2950.59539,361.3067835,-499.3774547,24.065416900045047,-0.01528152,-0.0628646889145078
2951.595253,360.5172468,-499.9936531,26.594548859004412,-0.015313468,0.0721078654894098
2952.595116,359.7358978,-500.617623,24.68233037663108,-0.015359284,0.204292810859065
2953.594978,358.9572929,-501.243618,25.86555017757543,-0.015428438,0.333430739740819
2954.594841,358.1759884,-501.8658917,26.48456637320037,-0.015524667,0.4593111657426315
2955.594704,357.3869064,-502.4790499,25.09346542420027,-0.015646637,0.5817523397473138
2956.594567,356.5886898,-503.0812815,26.04901560858953,-0.015789941,0.7006105711509273
2957.59443,355.7821524,-503.6728655,26.007412954294555,-0.01594981,0.8157834548041992
2958.594293,354.9681347,-504.2541072,23.791834408932143,-0.01612229,0.9272070134626051
2959.594156,354.1474663,-504.8253078,26.376356711645876,-0.016304103,1.0348552297001117
2960.594019,353.3204553,-505.3866027,23.744496941898422,-0.016491247,1.138739969917869
2961.593882,352.4866824,-505.9378943,25.42640861954084,-0.01667752,1.238907639964722
2962.593745,351.645674,-506.4790681,24.281930032988193,-0.016855031,1.3354368032893544
2963.593607,350.7969547,-507.0100034,25.03321636033387,-0.01701554,1.4284318328106405
2964.59347,349.9394188,-507.5283216,24.65146930996389,-0.017152683,1.5180219383270508
2965.593333,349.0703848,-508.0259996,25.964791779633817,-0.017264831,1.6043566326142662
2966.593196,348.1869287,-508.4941465,24.224088923947804,-0.017356213,1.6875966252990255
2967.593059,347.2861327,-508.9238875,26.083185865121667,-0.017436659,1.7679124847807146
2968.592922,346.3677566,-509.3135513,26.045175399480183,-0.017519756,1.8454781585468676
2969.592785,345.4384701,-509.6800545,24.371758448278577,-0.017618683,1.9204643231886864
2970.592648,344.5060423,-510.0432711,25.988028593569947,-0.017742322,1.99303403468417
2971.592511,343.578242,-510.4230751,24.13852732626828,-0.017892445,2.0633391861407318
2972.592373,342.6606408,-510.8328148,25.479839363216236,-0.018062412,2.1315103225614056
2973.592236,341.7467172,-511.2499314,24.26332123472475,-0.018238961,2.1976581455064976
2974.592099,340.8258131,-511.6395821,24.833575400702586,-0.018405925,2.261869726196063
2975.591962,339.8872665,-511.9669131,23.309586769105593,-0.018549277,2.324200312440391
2976.591825,338.9230802,-512.2060818,24.66310375472971,-0.018661676,2.3846757340478657
2977.591688,337.9385729,-512.3762759,23.44784350431482,-0.0187447,2.4432880983237557
2978.591551,336.9432145,-512.5107209,25.119688703967835,-0.018808052,2.499996600879888
2979.591414,335.9464764,-512.6426467,23.61926706642399,-0.018865767,2.554727483914861
2980.591277,334.9558805,-512.7979963,25.68106328262272,-0.018931863,2.6073756630188183
2981.591139,333.9705936,-512.9714766,23.734897674727495,-0.019016389,2.6578020309453776
2982.591002,332.9875443,-513.1494269,23.037969851945327,-0.019122985,2.705842562366765
2983.590865,332.0036611,-513.3181863,25.038594393835627,-0.019249112,2.751311286621904
2984.590728,331.0160153,-513.4647364,23.016767655998247,-0.019387819,2.793997991785772
2985.590591,330.0240297,-513.5866268,25.50177725876746,-0.019530936,2.8336789883117466
2986.590454,329.0290526,-513.6900615,23.077481473649026,-0.019672286,2.870119443025548
2987.590317,328.0324891,-513.7814993,25.029602178242456,-0.019808682,2.9030742786713364
2988.59018,327.035734,-513.8673438,23.817042732683525,-0.019939083,2.932303449390544
2989.590043,326.0393609,-513.9494991,22.822303282472227,-0.020062036,2.957580023070986
2990.589905,325.0425278,-514.0221157,25.171325919155752,-0.020172861,2.978681559467024
2991.589768,324.0442524,-514.0785768,22.799110611902393,-0.02026308,2.9953997135140558
2992.589631,323.0435565,-514.1122631,25.300329905713184,-0.020321948,3.007557717234779
2993.589494,322.0407476,-514.1157722,22.8397245942112,-0.020339784,3.015005961085912
2994.589357,321.0392667,-514.0797926,22.738923195089033,-0.02031239,3.0176322838708423
2995.58922,320.043023,-513.9947275,23.977652157702057,-0.020243592,3.0153665606799325
2996.589083,319.0558179,-513.851391,22.99989475922083,-0.020144998,3.0081733586671477
2997.588946,318.0775836,-513.6552949,23.548835813854787,-0.020032876,2.9960617413499318
2998.588809,317.1034143,-513.4303309,22.634479398106635,-0.019922348,2.9790889260669204
2999.588671,316.1280989,-513.2015502,25.05901057518786,-0.019822205,2.957354182816217
3000.588534,315.1464934,-512.9937455,23.73284576205705,-0.019731941,2.931006830235945
3001.588397,314.158611,-512.8118461,23.389893199641584,-0.019641835,2.900246335236353
3002.58826,313.1731864,-512.6271901,23.440393786065307,-0.01953678,2.865311819672536
3003.588123,312.1997965,-512.4078712,23.747325148814696,-0.019401696,2.82648556922462
3004.587986,311.2479368,-512.1222427,22.556658466473987,-0.019227192,2.784088362225709
3005.587849,310.320461,-511.7598333,23.79836199255011,-0.01901341,2.738475145012968
3006.587712,309.408759,-511.3467203,24.67012660031977,-0.018770208,2.6900292817092524
3007.587575,308.5030841,-510.9126046,23.123914084988286,-0.018514286,2.6391588760361864
3008.587437,307.593731,-510.4870685,24.754895955209903,-0.018264347,2.5862845450417176
3009.5873,306.675765,-510.0860343,22.16123705156677,-0.018036731,2.5318394889015474
3010.587163,305.7533918,-509.6992538,24.478415971831836,-0.017842596,2.476262676558185
3011.587026,304.8318495,-509.3135214,23.00566356606337,-0.017686837,2.419985341937028
3012.586889,303.9163766,-508.9156316,22.115251839626833,-0.017569039,2.363428390462753
3013.586752,303.0113622,-508.4943705,23.618045216884127,-0.017485034,2.306986670008643
3014.586615,302.115238,-508.0525004,22.218848025218858,-0.017429296,2.251041222969422
3015.586478,301.223885,-507.5987676,21.98271394669504,-0.017397307,2.1959495703723992
3016.586341,300.3331743,-507.1419409,22.570266424208896,-0.017385963,2.142022488484183
3017.586203,299.4391827,-506.6904093,21.923961404542144,-0.017392741,2.089526741603633
3018.586066,298.5435389,-506.2422969,21.894617863358505,-0.017413377,2.0386864756658314
3019.585929,297.6539241,-505.7845371,21.86527923961006,-0.017439471,1.9896792381869024
3020.585792,296.7783256,-505.303498,21.835945240916903,-0.017458541,1.9426295055748557
3021.585655,295.9246368,-504.7857264,23.85263629563795,-0.017455906,1.8976117628725544
3022.585518,295.0962339,-504.2263996,22.086952451906335,-0.017418603,1.854648395159087
3023.585381,294.2900604,-503.6329845,23.909896817376964,-0.017339869,1.813708580509305
3024.585244,293.5025679,-503.0138876,23.300100637963542,-0.017221286,1.7747170767730431
3025.585107,292.7301824,-502.3774665,24.225295442485592,-0.017072265,1.7375569630138228
3026.584969,291.9685008,-501.730484,24.90991086273919,-0.016906164,1.7020661413193492
3027.584832,291.2121287,-501.0777972,23.855766863681637,-0.016734306,1.668048798546966
3028.584695,290.4556132,-500.4241508,25.480700852145368,-0.016560978,1.6352807672565697
3029.584558,289.6935178,-499.7742757,23.60805198204507,-0.016381152,1.603512322900441
3030.584421,288.9262351,-499.1277626,27.003150661124284,-0.016182017,1.5724776583810824
3031.584284,288.1686118,-498.4714575,23.631695809913754,-0.015947584,1.5419017505469166
3032.584147,287.4376969,-497.7902651,22.706941094774066,-0.01566445,1.5115068806472864
3033.58401,286.750495,-497.0691292,21.92358759447715,-0.015326174,1.4810198625283586
3034.583873,286.1141795,-496.301788,22.751347375563945,-0.014934344,1.4501788544925358
3035.583736,285.5137343,-495.5018293,23.46295319930407,-0.014496717,1.4187411334014064
3036.583598,284.9311008,-494.6855618,25.893016206265056,-0.014023202,1.3864860878017526
3037.583461,284.348228,-493.869288,23.823603549441085,-0.013522135,1.3532248642573688
3038.583324,283.7525281,-493.0644268,24.03544353167642,-0.012998975,1.3188051020795868
3039.583187,283.1465845,-492.2688365,23.799877445687155,-0.012456887,1.283109929709888
3040.58305,282.5355925,-491.4780407,23.803271488680874,-0.011898852,1.2460642143986014
3041.582913,281.9247473,-490.6875633,23.87687974962662,-0.011329683,1.2076351905477254
3042.582776,281.3190156,-489.8931145,26.06353072720554,-0.010756459,1.1678332163534932
3043.582639,280.7192965,-489.0937244,24.334745469844865,-0.010187657,1.126711453892695
3044.582502,280.1229886,-488.2912801,25.46818796907111,-0.009631267,1.0843607433478275
3045.582364,279.5273766,-487.4877619,24.73961434539042,-0.009092841,1.040914075568241
3046.582227,278.9297451,-486.6851498,26.18492087901481,-0.00857444,0.9965467501812242
3047.58209,278.3296352,-485.8839379,26.66740100224708,-0.008074574,0.9514581966361306
3048.581953,277.7344495,-485.0794421,27.090767729973138,-0.007589006,0.9058713616322928
3049.581816,277.1533019,-484.2658512,27.167339607148403,-0.007112533,0.8600371897580515
3050.581679,276.5953063,-483.437354,26.47587706682625,-0.00664094,0.8142224356076748
3051.581542,276.0674616,-482.5894924,28.091560224590594,-0.006172721,0.7686995740051349
3052.581405,275.5643345,-481.72576,28.354298681681513,-0.005710744,0.7237441383278922
3053.581268,275.0759642,-480.8525469,26.636428684819954,-0.005262192,0.6796289500358276
3054.58113,274.5923832,-479.976247,24.633954518049936,-0.004837118,0.6366154931475556
3055.580993,274.1041357,-479.1029264,28.988998549174664,-0.004445921,0.5949515875833487
3056.580856,273.6086421,-478.2342424,23.407925561258445,-0.004095592,0.5548646820951301
3057.580719,273.1082443,-477.3686967,25.95046071775585,-0.003787193,0.5165555982764389
3058.580582,272.6053909,-476.5047224,25.328153295043528,-0.003514952,0.4801972604440165
3059.580445,272.1025306,-475.6407529,28.161939495252973,-0.003267297,0.4459292156637841
3060.580308,271.6015594,-474.7755748,28.025565272938266,-0.003030012,0.4138552416970912
3061.580171,271.102305,-473.9092986,26.439076069254693,-0.002790021,0.3840425881675974
3062.580034,270.6041115,-473.0423438,25.435872852764113,-0.002538893,0.3565207525838895
3063.579896,270.1063229,-472.1751302,28.48901761795775,-0.002274459,0.3312813103763755
3064.579759,269.6082931,-471.3080713,26.046526206580253,-0.002000443,0.3082795913171077
3065.579622,269.1097302,-470.4413537,23.73570224450986,-0.001724087,0.2874358157925291
3066.579485,268.6107837,-469.574882,25.661638634002593,-0.001453027,0.2686362971326302
3067.579348,268.1116304,-468.708543,24.8012144235498,-0.001193631,0.2517370541086907
3068.579211,267.6124474,-467.8422236,27.794295972284853,-0.000950511,0.2365666200858733
3069.579074,267.1133915,-466.9758235,26.163308115373567,-0.00072749,0.2229298149155075
3070.578937,266.6144753,-466.1093344,24.639736274694144,-0.000528983,0.2106117130083563
3071.5788,266.1156485,-465.2427883,27.137203877680015,-0.000360218,0.1993814247037009
3072.578662,265.6168605,-464.3762174,26.429875675939552,-0.000226614,0.1889958723574302
3073.578525,265.1180608,-463.5096538,26.124390732290866,-0.000132048,0.179213194670748
3074.578388,264.6192175,-462.6431176,24.90679894605459,-7.71e-05,0.1697755656613136
3075.578251,264.1203396,-461.7766034,27.71040648685918,-5.83e-05,0.1604149656248944
3076.578114,263.6214417,-460.9101019,22.95998731764907,-6.83e-05,0.1508788573180222
3077.577977,263.1225382,-460.043604,26.05445858511431,-9.73e-05,0.1409203677977821
3078.57784,262.6236431,-459.177101,22.922951530640546,-0.000135238,0.1303002414698565
3079.577703,262.1247609,-458.3105899,28.40723827770814,-0.000174148,0.1187905944240322
3080.577566,261.6258886,-457.4440726,25.39901630195176,-0.000209093,0.1061762993445654
3081.577428,261.1270234,-456.5775508,23.08696341686693,-0.000238569,0.0922561331578276
3082.577291,260.6281621,-455.7110265,23.97543875386166,-0.000263644,0.0768451960649708
3083.577154,260.1292992,-454.8445029,23.41665492445189,-0.0002863,0.0597757893789491
3084.577017,259.6304184,-453.9779899,24.138918979987768,-0.000308244,0.0408980541039698
3085.57688,259.1315004,-453.1114987,24.89564455856595,-0.000330256,0.020080513390698
3086.576743,258.6325263,-452.2450407,25.650390177019155,-0.000352068,-0.0027889176000663
3087.576606,258.1334781,-451.3786265,27.056084868076532,-0.000372893,-0.0278021193497267
3088.576469,257.634386,-450.5122383,26.0243261166149,-0.000391916,-0.055032330974499
3089.576332,257.135346,-449.6458195,25.66248129505368,-0.000408514,-0.0845330857600515
3090.576194,256.6364582,-448.779311,28.100914262385487,-0.000422375,-0.1163364385800785
3091.576057,256.137823,-447.9126535,27.71620784438461,-0.000433451,-0.1504545932105301
3092.57592,255.6395686,-447.0457724,27.99846101986947,-0.000441797,-0.1868808501790227
3093.575783,255.14205,-446.1784682,26.469929734350632,-0.00044748,-0.2255878156133956
3094.575646,254.6457327,-445.3104801,25.596569410175388,-0.00045053,-0.2665285159480479
3095.575509,254.151083,-444.441547,26.90099936301898,-0.000450927,-0.3096355179361549
3096.575372,253.6585668,-443.5714081,25.72026981558857,-0.000448629,-0.3548205554213681
3097.575235,253.1683699,-442.6999602,27.53630494622353,-0.000443611,-0.4019777316718591
3098.575098,252.6799232,-441.8275245,26.673949754458093,-0.000435885,-0.4509819791290679
3099.57496,252.192532,-440.9544932,25.70758470065978,-0.00042551,-0.5016898408170959
3100.574823,251.7055013,-440.0812584,27.1850555741456,-0.000412587,-0.5539413266692055
3101.574686,251.2181554,-439.2082015,27.87679377897808,-0.000397252,-0.6075606726313958
3102.574549,250.730245,-438.3354633,25.515984786940177,-0.000379665,-0.6623570240369612
3103.574412,250.2419397,-437.4629479,26.090180550529777,-0.000360007,-0.7181270206475565
3104.574275,249.7534269,-436.5905496,27.788206291511564,-0.00033848,-0.7746532120867098
3105.574138,249.2648938,-435.7181628,27.208301451944987,-0.000315314,-0.8317033045985958
3106.574001,248.776499,-434.845698,25.31599219081588,-0.000290764,-0.889047104335496
3107.573864,248.2882456,-433.9731534,27.258213331349566,-0.000265117,-0.9464545803475416
3108.573727,247.8000851,-433.1005564,27.6668484369682,-0.000238682,-1.0036837598441992
3109.573589,247.3119686,-432.2279346,26.06099356347506,-0.000211784,-1.060496964172553
3110.573452,246.8238476,-431.3553154,27.69732721153211,-0.000184766,-1.11666465653622
3111.573315,246.3356946,-430.4827142,26.65067421323733,-0.000157987,-1.1719594324367624
3112.573178,245.8475181,-429.6101264,27.02778578538125,-0.000131841,-1.2261547804734512
3113.573041,245.3593298,-428.7375453,25.249570042668125,-0.000106768,-1.2790418509145192
3114.572904,244.8711418,-427.864964,27.594325433999163,-8.33e-05,-1.3304315304091532
3115.572767,244.3829649,-426.9923765,26.96009988969549,-6.2e-05,-1.3801416425830206
3116.57263,243.8948011,-426.1197816,26.097183820984032,-4.36e-05,-1.4280055759995711
3117.572493,243.4066466,-425.2471814,27.35593846655609,-2.86e-05,-1.4738748648257498
3118.572355,242.9184978,-424.3745781,25.422768058578004,-1.76e-05,-1.5176174261323776
3119.572218,242.4303508,-423.5019737,26.633779431216155,-1.09e-05,-1.5591216683379991
3120.572081,241.9422031,-422.6293698,25.4282259934758,-8.36e-06,-1.5982956424717414
3121.571944,241.4540554,-421.7567658,27.56423515918153,-9.54e-06,-1.6350636929071505
3122.571807,240.9659092,-420.8841611,25.95578975714483,-1.38e-05,-1.6693684910468785
3123.57167,240.4777661,-420.0115546,25.978750622801325,-2.01e-05,-1.7011691622089795
3124.571533,239.9896272,-419.1389457,26.35299739795144,-2.78e-05,-1.730439861118785
3125.571396,239.5014918,-418.266335,26.436309563667702,-3.61e-05,-1.7571678889701567
3126.571259,239.0133563,-417.3937242,26.496455266044826,-4.46e-05,-1.78135325898465
3127.571121,238.5252173,-416.5211154,26.6746081452949,-5.3e-05,-1.803002723328022
3128.570984,238.0370713,-415.6485105,27.38738835915658,-6.13e-05,-1.822131662913814
3129.570847,237.5489165,-414.7759105,24.946307984465577,-6.96e-05,-1.838763130738731
3130.57071,237.0607627,-413.9033099,25.46546933225676,-7.78e-05,-1.852920132489544
3131.570573,236.5726234,-413.0307013,25.269890892591345,-8.59e-05,-1.864626380735236
3132.570436,236.0845122,-412.158077,25.76788146816808,-9.38e-05,-1.8739055111282463
3133.570299,235.5964425,-411.2854295,26.93238305887497,-0.000101506,-1.88077896088184
3134.570162,235.1084042,-410.4127645,26.400399279835902,-0.000108737,-1.8852644742734528
3135.570025,234.6203443,-409.5401116,26.351981575965112,-0.000115428,-1.8873760725663349
3136.569887,234.1322053,-408.6675028,27.09674725091447,-0.000121486,-1.8871199233222231
3137.56975,233.6439296,-407.7949703,25.666992368323758,-0.000126848,-1.8844981380207704
3138.569613,233.1554735,-406.9225384,25.136558502484323,-0.000131468,-1.8795093148658288
3139.569476,232.6669534,-406.0501422,27.087577151796232,-0.000135309,-1.8721448834049144
3140.569339,232.1785893,-405.177659,24.688620759432194,-0.000138345,-1.8623931968548215
3141.569202,231.6906026,-404.3049653,26.573235713470158,-0.00014055,-1.850240103060703
3142.569065,231.2032149,-403.4319373,26.836217782176536,-0.000141904,-1.835670596505004
3143.568928,230.7165762,-402.5584915,25.910593033478634,-0.000142393,-1.8186706247134268
3144.568791,230.2305941,-401.6846797,26.67321691166797,-0.000142006,-1.7992274217803326
3145.568653,229.7451243,-400.8105824,26.7864713819353,-0.000140742,-1.7773350688648244
3146.568516,229.260023,-399.9362803,24.848553895268186,-0.000138611,-1.7529998718410045
3147.568379,228.7751474,-399.0618532,27.152422365165183,-0.000135631,-1.7262372159365076
3148.568242,228.2903988,-398.1873562,26.911971434061837,-0.000131831,-1.697072419592306
3149.568105,227.80573,-397.3128152,25.370109456822085,-0.00012725,-1.665546934626117
3150.567968,227.3210966,-396.4382548,27.053170529386115,-0.000121935,-1.631720018164618
3151.567831,226.8364542,-395.5636995,26.82474782627778,-0.000115941,-1.5956701274946683
3152.567694,226.3517643,-394.6891703,25.633219296546354,-0.000109328,-1.557495830339858
3153.567557,225.8670285,-393.8146665,26.45156449222385,-0.000102165,-1.5173179115468824
3154.567419,225.3822646,-392.9401781,26.594879727251815,-9.45e-05,-1.4752775500175257
3155.567282,224.8974904,-392.0656955,24.563100536290765,-8.65e-05,-1.4315388427992612
3156.567145,224.4127239,-391.1912086,26.864180031778282,-7.81e-05,-1.386288809251906
3157.567008,223.9279746,-390.3167122,24.55444029750172,-6.96e-05,-1.3397324231714698
3158.566871,223.4432351,-389.4422104,26.837149939646665,-6.09e-05,-1.2920937759377258
3159.566734,222.9584958,-388.5677085,26.920626680129782,-5.21e-05,-1.2436130176956153
3160.566597,222.4737471,-387.6932118,26.23410047937695,-4.35e-05,-1.19454351610011
3161.56646,221.9889802,-386.8187251,24.614123031949237,-3.51e-05,-1.1451485476407353
3162.566323,221.504196,-385.9442481,26.864947336646214,-2.72e-05,-1.0956948148182857
3163.566185,221.0194024,-385.0697763,25.14884387790121,-2e-05,-1.0464508195182962
3164.566048,220.5346075,-384.1953052,25.495671683885877,-1.36e-05,-0.9976815443975952
3165.565911,220.0498194,-383.3208303,26.767438475188886,-8.31e-06,-0.9496427982489416
3166.565774,219.5650437,-382.4463486,24.45525624874524,-4.12e-06,-0.9025875786568544
3167.565637,219.080276,-381.5718624,24.63534997076865,-1.04e-06,-0.8567558377533107
3168.5655,218.5955097,-380.6973755,26.627260129343437,1.04e-06,-0.8123586202559903
3169.565363,218.1107381,-379.8228914,24.94982431995228,2.29e-06,-0.7695837295434222
3170.565226,217.6259547,-378.948414,24.827070373088496,2.95e-06,-0.7285984309706284
3171.565089,217.1411588,-378.0739434,26.164606763256433,3.21e-06,-0.6895380052489739
3172.564952,216.6563572,-377.199476,24.41849818150481,3.25e-06,-0.6525005321453683
3173.564814,216.1715569,-376.3250079,24.146188682262412,3.22e-06,-0.617548886172729
3174.564677,215.6867652,-375.450535,24.968261322233015,3.19e-06,-0.5847099853418711
3175.56454,215.2019879,-374.5760542,24.117630967835343,3.19e-06,-0.5539738821201439
3176.564403,214.7172206,-373.7015678,24.25745905999512,3.25e-06,-0.5252930566305497
3177.564266,214.2324549,-372.8270805,25.07926794451553,3.36e-06,-0.4985826202917389
3178.564129,213.7476819,-371.9525973,24.19591549673742,3.49e-06,-0.4737230756110465
3179.563992,213.2628932,-371.0781227,25.99883718510955,3.65e-06,-0.4505612673219542
3180.563855,212.7780849,-370.2036591,25.068686708516758,3.81e-06,-0.4289118581646278
3181.563718,212.2932639,-369.3292024,24.02145985117961,3.97e-06,-0.4085607386411297
3182.56358,211.8084385,-368.4547483,26.471881583092387,4.12e-06,-0.3892669424189825
3183.563443,211.323617,-367.5802919,23.9841520760852,4.27e-06,-0.3707680278383431
3184.563306,210.8388073,-366.705829,25.279844867994562,4.43e-06,-0.3527835649348681
3185.563169,210.3540076,-365.8313605,25.425820291199063,4.59e-06,-0.3350173175717529
3186.563032,209.8692094,-364.9568913,24.01213499045708,4.76e-06,-0.317162014227209
3187.562895,209.3844035,-364.0824263,25.639898286452045,4.93e-06,-0.2989029591471487
3188.562758,208.8995811,-363.2079704,25.430206324323805,5.09e-06,-0.2799217787879948
3189.562621,208.4147359,-362.3335272,23.84077443702659,5.23e-06,-0.2599000600839193
3190.562484,207.929873,-361.4590938,26.18429504984247,5.36e-06,-0.238522961870258
3191.562346,207.4450007,-360.5846656,23.77382272797442,5.48e-06,-0.2154820456174644
3192.562209,206.9601269,-359.7102383,25.34831156926898,5.59e-06,-0.1904790604448287
3193.562072,206.4752597,-358.8358073,24.905802083969643,5.69e-06,-0.1632287654528526
3194.561935,205.9904009,-357.9613716,24.919266827170652,5.8e-06,-0.1334611967055193
3195.561798,205.5055439,-357.0869349,24.763145854672167,5.9e-06,-0.1009244014548629
3196.561661,205.0206819,-356.212501,25.474337694929194,5.99e-06,-0.0653874297108614
3197.561524,204.5358077,-355.3380739,24.12052710045779,6.07e-06,-0.0266422258592181
3198.561387,204.0509153,-354.4636568,26.061856973921845,6.14e-06,0.015494715685029
3199.56125,203.5660072,-353.5892485,24.038691717699876,6.19e-06,0.0611799524638554
3200.561112,203.0810898,-352.7148453,25.582019707647596,6.23e-06,0.1105433460556237
3201.560975,202.5961694,-351.8404438,26.093906388041603,6.27e-06,0.1636820576348549
3202.560838,202.1112523,-350.9660405,24.694195617993827,6.32e-06,0.2206589295055767
3203.560701,201.6263419,-350.0916334,25.907277631408355,6.37e-06,0.2815041280652762
3204.560564,201.141434,-349.217225,24.91149412378884,6.42e-06,0.3462115872533632
3205.560427,200.6565233,-348.3428181,25.125537194498342,6.48e-06,0.4147385624519843
3206.56029,200.1716045,-347.4684157,25.96567488665469,6.54e-06,0.487003142129095
3207.560153,199.6866727,-346.5940205,24.676773465815817,6.58e-06,0.562883162703871
3208.560016,199.2017276,-345.7196327,24.56004618704211,6.59e-06,0.6422167076008455
3209.559878,198.7167731,-344.8452501,25.636969122724178,6.58e-06,0.7248001317901104
3210.559741,198.2318131,-343.9708705,23.400227932509647,6.55e-06,0.8103893383188094
3211.559604,197.7468515,-343.0964919,25.839889788967383,6.5e-06,0.8986995060629115
3212.559467,197.261891,-342.2221126,23.498148483795894,6.47e-06,0.9894048458108288
3213.55933,196.7769295,-341.3477339,25.294371918206703,6.48e-06,1.0821424383544331
3214.559193,196.2919633,-340.4733578,25.411802842050875,6.53e-06,1.17651328581569
3215.559056,195.8069887,-339.5989863,25.678619874392425,6.61e-06,1.2720843230967482
3216.558919,195.3220021,-338.7246215,23.588284015851304,6.66e-06,1.3683916226998831
3217.558782,194.8370025,-337.8502639,24.312715555617697,6.62e-06,1.4649456274940302
3218.558644,194.3519926,-336.9759121,23.76552725302635,6.39e-06,1.561234234747273
3219.558507,193.8669752,-336.1015643,25.76949970301188,5.95e-06,1.6567319332629429
3220.55837,193.3819533,-335.2272191,24.531361839413762,5.36e-06,1.7509055089086516
3221.558233,192.8969296,-334.3528749,23.628925251264935,4.79e-06,1.8432118053739897
3222.558096,192.4119034,-333.4785321,24.21216378675975,4.53e-06,1.933109986945912
3223.557959,191.9268731,-332.6041916,24.791279071465674,4.91e-06,2.02007059984202
3224.557822,191.4418365,-331.7298545,25.50628020007707,6.26e-06,2.103579799443529
3225.557685,190.9567919,-330.8555219,25.193442401618483,8.83e-06,2.1831445998155217
3226.557548,190.4717379,-329.9811944,23.173146304254608,1.27e-05,2.258299650539312
3227.55741,189.9866751,-329.1068719,24.331554553960324,1.79e-05,2.3286213610971846
3228.557273,189.5016043,-328.2325538,23.25129875322546,2.42e-05,2.393732863034256
3229.557136,189.0165263,-327.3582397,25.387081195223505,3.14e-05,2.453299217271375
3230.556999,188.5314421,-326.4839291,22.982799785878516,3.92e-05,2.507032786793152
3231.556862,188.0463551,-325.60962,23.460861963331883,4.75e-05,2.554702521141209
3232.556725,187.5612711,-324.7353093,22.945805733877783,5.61e-05,2.596136773386844
3233.556588,187.0761958,-323.8609937,23.157298130053622,6.49e-05,2.6312232145404164
3234.556451,186.5911351,-322.9866699,25.450200457356665,7.37e-05,2.659910614006717
3235.556314,186.1060907,-322.1123371,23.36169781916782,8.24e-05,2.6822011429848387
3236.556176,185.6210441,-321.2380055,24.563884452300282,9.09e-05,2.698154165692201
3237.556039,185.1359713,-320.3636885,24.705058033469143,9.92e-05,2.7079035651636
3238.555902,184.6508479,-319.4893997,23.27615950425211,0.000107128,2.711637642125152
3239.555765,184.1656504,-318.6151521,23.94199565955169,0.000114565,2.7095879007044514
3240.555628,183.6803978,-317.7409353,23.704759451703442,0.000121448,2.702033572357021
3241.555491,183.1951751,-316.8667017,25.36595263794086,0.000127704,2.6892952717348666
