s,velocity,energy
290.8258694,24.44312852,1.125707043
291.5040776,24.41549314,1.125707043
292.1815186,24.38787653,1.125707043
292.8581808,24.35983927,1.125707043
293.534053,24.33140022,1.125707043
294.2091358,24.30298049,1.125707043
294.8834186,24.27417984,1.125707043
295.5568914,24.24502183,1.125707043
296.2295548,24.21588362,1.125707043
296.9013997,24.18641381,1.125707043
297.5724175,24.15664083,1.125707043
298.2426088,24.12688803,1.125707043
298.9119661,24.09686249,1.125707043
299.5804827,24.06659666,1.125707043
300.2481591,24.03635126,1.125707043
300.9149896,24.00589908,1.125707043
301.5809695,23.97527455,1.125707043
302.2460992,23.94467054,1.125707043
302.910375,23.9139285,1.125707043
303.573794,23.88308265,1.125707043
304.2363567,23.85225727,1.125707043
304.8980611,23.82136148,1.125707043
305.5589064,23.79042809,1.125707043
306.2188929,23.75951497,1.125707043
306.8780206,23.72859598,1.125707043
307.5362901,23.69770202,1.125707043
308.1937019,23.66682802,1.125707043
308.8502577,23.63600869,1.125707043
309.5059598,23.60527255,1.125707043
310.1608085,23.57455597,1.125707043
310.8148071,23.54394956,1.125707043
311.4679593,23.51347882,1.125707043
312.1202656,23.48302719,1.125707043
312.7717297,23.45270776,1.125707043
313.4223545,23.42249009,1.125707043
314.0721403,23.39229136,1.125707043
314.7210908,23.36221638,1.125707043
315.3692098,23.33228598,1.125707043
316.016498,23.30237446,1.125707043
316.6629599,23.27262752,1.125707043
317.3086006,23.24306395,1.125707043
317.9534205,23.21351911,1.125707043
318.5974254,23.18417549,1.125707043
319.2406157,23.1548505,1.125707043
319.8829975,23.12574355,1.125707043
320.5245772,23.09687051,1.125707043
321.1653554,23.06801585,1.125707043
321.805339,23.03941025,1.125707043
322.4445354,23.01106788,1.125707043
322.5703124,23.00549031,1.125707043
322.6941136,23,1.125707043
322.6941136,23,1.125707043
322.6969081,22.99987606,1.125707054
322.702497,22.99962819,1.125707092
322.7136748,22.99913244,1.125707177
322.7218009,22.99877204,1.12570724
322.7328411,22.99828239,1.125707318
322.743881,22.99779275,1.125707394
322.7600348,22.99707628,1.125707512
322.7992396,22.9953374,1.125707847
322.8384414,22.99359858,1.125708272
322.8776402,22.99185982,1.125708801
322.9921954,22.98677809,1.125710912
323.0833219,22.98273526,1.125713189
323.5385178,22.96271597,1.125740357
323.7211432,22.95468347,1.125752487
324.3580022,22.92692505,1.125831302
324.4153133,22.92442699,1.12583867
324.5299229,22.91943116,1.125853965
324.9944727,22.89917591,1.125927841
325.0517145,22.89670503,1.125938434
325.1661856,22.89176337,1.125960232
325.3520553,22.88373831,1.12599828
325.5804402,22.87387577,1.126049642
325.6301766,22.87172767,1.126061513
325.7047671,22.86850594,1.126080067
325.8539272,22.86206295,1.126118315
326.2651161,22.84429694,1.126235943
326.3222207,22.84185566,1.126253893
326.4364178,22.8369732,1.126290514
326.6194642,22.82914601,1.126352275
326.8440813,22.81953947,1.12643332
326.8993002,22.81717753,1.126454144
326.9821114,22.81367486,1.126486459
327.1477086,22.80666987,1.126552735
327.396683,22.79613593,1.126658699
327.532732,22.79037881,1.126719863
327.589702,22.78796783,1.126746379
327.7036297,22.78314615,1.126800241
328.1654231,22.76359695,1.127036108
328.2223262,22.76121566,1.12706736
328.3361203,22.75645315,1.127130747
328.515235,22.74895584,1.127234163
328.7346226,22.73977123,1.127367003
328.7973748,22.73714377,1.127406265
328.8914817,22.73325077,1.127466861
329.0796632,22.72546527,1.127590642
329.3541649,22.71410619,1.127780693
329.4285913,22.71102592,1.127834187
329.5402006,22.70640629,1.127916969
329.7633739,22.69716802,1.128086405
330.0525246,22.68519596,1.128317708
330.0525246,22.68519596,1.128317708
330.0590792,22.68496181,1.128323623
330.0721884,22.68460497,1.128338284
330.0984064,22.68406796,1.128373607
330.13019,22.68385414,1.128432779
330.174984,22.68432052,1.128546841
330.2197798,22.68568483,1.128696737
330.2645793,22.68793594,1.128882501
330.3970922,22.69968296,1.129641604
330.5670113,22.72558216,1.131072164
330.689765,22.75162141,1.132423547
330.7008204,22.75429067,1.132559353
330.722934,22.75972506,1.132835283
330.7694381,22.77177119,1.133443483
330.8336878,22.7897752,1.134345846
330.9437423,22.82420269,1.136057846
331.1670813,22.90742124,1.140169432
331.3245608,22.97640408,1.143573883
331.3373933,22.98241294,1.143870802
331.363065,22.99453949,1.14447021
331.4799707,23.05238461,1.147335774
331.7418035,23.19680816,1.154546331
331.9675457,23.33682782,1.161617525
331.9814876,23.34595373,1.162080982
332.0093824,23.36431169,1.163014029
332.0639947,23.40082063,1.164873987
332.1380983,23.45153856,1.167467459
332.2683316,23.54384781,1.172216508
332.5149428,23.72906539,1.181856717
332.6221858,23.81364815,1.186305846
332.6370517,23.82557746,1.186935977
332.6667984,23.84953462,1.188202621
332.7177583,23.8909578,1.190398192
332.7177583,23.8909578,1.190398192
332.7601334,23.92554019,1.192227836
332.8450054,23.99440802,1.195869671
332.9301201,24.06257686,1.199477158
333.015475,24.13000649,1.203050922
333.1196421,24.21109428,1.20735378
333.255277,24.31471625,1.212862321
333.2911191,24.34173749,1.214300462
333.307265,24.3538532,1.214945223
333.3395729,24.37803636,1.216232478
333.4047708,24.4264741,1.218812585
333.4910587,24.48984065,1.22219155
333.6465817,24.60197045,1.228181072
333.9390395,24.80585369,1.239106301
333.9741456,24.82973067,1.240388805
334.0269055,24.86526816,1.242298199
334.1325751,24.93589224,1.246095604
334.3044994,25.04848115,1.252161325
334.4771903,25.15876492,1.258117409
334.670216,25.27882136,1.264618146
334.7078834,25.30180042,1.265864824
334.7832861,25.34755377,1.268348399
335.1617186,25.56998034,1.280460664
335.3782259,25.69200639,1.287134229
335.418028,25.71399928,1.288338584
335.4976999,25.7577812,1.290737506
335.6324178,25.83072884,1.29474063
335.7994918,25.91934741,1.299614269
336.0972591,26.07239616,1.308059432
336.1393548,26.09349824,1.309226034
336.2236139,26.13549872,1.311549402
336.3619344,26.20342978,1.315313255
336.5330147,26.28573915,1.319884038
336.8264352,26.42265799,1.327513166
336.8708545,26.44288899,1.328642525
336.9597608,26.48314783,1.330891381
337.1046274,26.54775753,1.334506698
337.2835202,26.62588807,1.338889083
337.5649517,26.74522422,1.345605682
337.6117936,26.76461285,1.346700065
337.7055449,26.80318771,1.348878945
338.1712695,26.98821554,1.359374124
338.2018865,27,1.360045178
338.2018865,27,1.360045178
338.2019941,27.0000412,1.360045178
338.2020913,27.00007826,1.360045178
338.2022858,27.00015184,1.360045178
338.2022898,27.00015334,1.360045178
338.2022898,27.00015334,1.360045178
338.2023272,27.0001673,1.360045178
338.2023272,27.0001673,1.360045178
338.2024006,27.00019455,1.360045178
338.2025473,27.00024865,1.360045178
338.2026941,27.00030197,1.360045178
338.2029842,27.00040506,1.360045178
338.2035089,27.00058405,1.360045178
338.2040337,27.0007537,1.360045178
338.2045584,27.00091442,1.360045178
338.2050832,27.00106659,1.360045178
338.2056079,27.00121059,1.360045178
338.2062605,27.00137885,1.360045178
338.206913,27.00153573,1.360045178
338.2075656,27.00168188,1.360045178
338.2082181,27.00181791,1.360045178
338.2088707,27.00194443,1.360045178
338.2097187,27.00209555,1.360045178
338.2105667,27.00223267,1.360045178
338.2114147,27.00235686,1.360045178
338.2124429,27.00249154,1.360045178
338.2134711,27.00261029,1.360045178
338.2144993,27.00271458,1.360045178
338.2155275,27.00280576,1.360045178
338.2169697,27.00291401,1.360045178
338.2184119,27.00300184,1.360045178
338.2202487,27.0030884,1.360045178
338.2220855,27.00315071,1.360045178
338.224548,27.00320319,1.360045178
338.2270105,27.00322661,1.360045178
338.2311002,27.00321809,1.360045178
338.23519,27.00316581,1.360045178
338.2403123,27.00306028,1.360045178
338.2454347,27.00292583,1.360045178
338.250557,27.00277372,1.360045178
338.2556793,27.0026108,1.360045178
338.2608016,27.00244128,1.360045178
338.2669551,27.00223247,1.360045178
338.2731087,27.00202034,1.360045178
338.2792621,27.00180639,1.360045178
338.2873691,27.00152307,1.360045178
338.2954759,27.0012389,1.360045178
338.3058477,27.00087484,1.360045178
338.3119796,27.00065946,1.360045178
338.3177572,27.00045912,1.360045178
338.3293123,27.00005835,1.360045178
338.3408673,26.9996575,1.360045178
338.3667264,26.99876037,1.360045178
338.3925847,26.99786325,1.360045178
338.4269309,26.99667165,1.360045178
338.4715044,26.9951252,1.360045178
338.5527152,26.99230758,1.360045178
338.7133839,26.98673294,1.360045178
339.0616366,26.97464879,1.360045178
339.8102199,26.94899871,1.360045178
340.5581004,26.92369953,1.360045178
341.3052787,26.89841855,1.360045178
342.0517644,26.8734835,1.360045178
342.7975668,26.84888817,1.360045178
343.5426953,26.82462541,1.360045178
344.2871503,26.80037993,1.360045178
345.0309408,26.7764591,1.360045178
345.7740757,26.75285405,1.360045178
346.5165633,26.72955575,1.360045178
347.2584043,26.70627391,1.360045178
347.9996067,26.68328704,1.360045178
348.7401785,26.66058571,1.360045178
349.4801202,26.63790039,1.360045178
350.2194395,26.61549704,1.360045178
350.9581443,26.59337064,1.360045178
351.6962419,26.57151517,1.360045178
352.4337329,26.54967505,1.360045178
353.1706245,26.52809832,1.360045178
353.9069239,26.50677804,1.360045178
354.642638,26.48570824,1.360045178
355.3777673,26.46465319,1.360045178
356.1123185,26.44384255,1.360045178
356.8462982,26.42326996,1.360045178
357.5797129,26.40292886,1.360045178
358.3125629,26.38260197,1.360045178
359.0448546,26.36250064,1.360045178
359.776594,26.34261914,1.360045178
360.5077871,26.32295214,1.360045178
361.2384343,26.30329884,1.360045178
361.9685414,26.283855,1.360045178
362.6981141,26.26461628,1.360045178
363.4271527,26.24539094,1.360045178
364.1556629,26.22636717,1.360045178
364.8836502,26.20754215,1.360045178
365.61112,26.18891397,1.360045178
366.3380728,26.17029871,1.360045178
367.0645139,26.15187945,1.360045178
367.7904488,26.13365625,1.360045178
368.515883,26.11563036,1.360045178
369.2408168,26.09761693,1.360045178
369.9652557,26.07980321,1.360045178
370.6892055,26.06219272,1.360045178
371.4126665,26.04459438,1.360045178
372.1356444,26.02720412,1.360045178
372.8581452,26.0100279,1.360045178
373.580175,25.993073,1.360045178
374.3017341,25.97612975,1.360045178
375.022829,25.95941637,1.360045178
375.7434663,25.94294239,1.360045178
376.4636529,25.92671859,1.360045178
377.1833892,25.9105059,1.360045178
377.9026824,25.89455515,1.360045178
378.6215402,25.8788788,1.360045178
379.3399627,25.86321315,1.360045178
380.0579582,25.84783531,1.360045178
380.7755348,25.83275899,1.360045178
381.4927014,25.81799843,1.360045178
382.2094583,25.8032479,1.360045178
382.9258146,25.78882757,1.360045178
383.64178,25.77475168,1.360045178
384.3573546,25.76068533,1.360045178
385.0725484,25.74697749,1.360045178
385.7873717,25.73364141,1.360045178
386.5018353,25.72068969,1.360045178
387.2159394,25.7077467,1.360045178
387.929695,25.69519971,1.360045178
388.6431133,25.68305862,1.360045178
389.3561945,25.67092569,1.360045178
390.0689503,25.65920735,1.360045178
390.7813922,25.64791006,1.360045178
391.4935322,25.63703837,1.360045178
392.2053704,25.62617393,1.360045178
392.9169186,25.61573744,1.360045178
393.6281889,25.60572854,1.360045178
394.3391813,25.59572629,1.360045178
395.0499076,25.58614888,1.360045178
395.7603796,25.57699051,1.360045178
396.4706085,25.5682427,1.360045178
397.1805947,25.55950068,1.360045178
397.8903491,25.55115798,1.360045178
398.5998824,25.54320015,1.360045178
399.3091948,25.53524757,1.360045178
400.0182966,25.52766285,1.360045178
400.7271973,25.52042595,1.360045178
401.435906,25.51351438,1.360045178
402.1444229,25.50660738,1.360045178
402.8527563,25.500001,1.360045178
403.5609137,25.49366779,1.360045178
404.2688953,25.48733878,1.360045178
404.9767079,25.48125378,1.360045178
405.6843574,25.47538075,1.360045178
406.3918438,25.46951162,1.360045178
407.0991722,25.46382148,1.360045178
407.8063465,25.45827562,1.360045178
408.5133698,25.45283823,1.360045178
409.2202422,25.44740449,1.360045178
409.9269656,25.44204282,1.360045178
410.633541,25.43671643,1.360045178
411.3399686,25.43139365,1.360045178
412.0462484,25.42606996,1.360045178
412.7523792,25.42070991,1.360045178
413.4583592,25.41527959,1.360045178
414.1641884,25.40985301,1.360045178
414.8698641,25.40432408,1.360045178
415.5753825,25.39866289,1.360045178
416.2807438,25.39300564,1.360045178
416.9859435,25.38718854,1.360045178
417.6909764,25.38118662,1.360045178
418.3958428,25.3751889,1.360045178
419.1005368,25.36898393,1.360045178
419.8050521,25.36255222,1.360045178
420.509382,25.35587708,1.360045178
421.2135267,25.34920665,1.360045178
421.9174789,25.34227901,1.360045178
422.6212312,25.33508355,1.360045178
423.3247838,25.32789319,1.360045178
424.028129,25.32042724,1.360045178
424.731259,25.31268107,1.360045178
425.434166,25.30465281,1.360045178
426.1368502,25.29663024,1.360045178
426.8393037,25.28832631,1.360045178
427.5415188,25.27974448,1.360045178
428.2434957,25.27116874,1.360045178
428.9452269,25.26232074,1.360045178
429.6467049,25.25320844,1.360045178
430.34793,25.24410261,1.360045178
431.048895,25.23474216,1.360045178
431.7495933,25.22513859,1.360045178
432.4500184,25.2153046,1.360045178
433.1501706,25.20547755,1.360045178
433.8500437,25.19543361,1.360045178
434.5496323,25.18518706,1.360045178
435.2489364,25.17494771,1.360045178
435.9479508,25.16452008,1.360045178
436.6466708,25.1539186,1.360045178
437.3450965,25.14332455,1.360045178
438.0432234,25.13257074,1.360045178
438.7410476,25.12167112,1.360045178
439.4385654,25.11063917,1.360045178
440.1357769,25.09961488,1.360045178
440.8326789,25.08847118,1.360045178
441.5292683,25.07722037,1.360045178
442.2255455,25.06597732,1.360045178
442.9215077,25.05463829,1.360045178
443.6171525,25.04321303,1.360045178
444.3124801,25.03179559,1.360045178
445.0074884,25.02029963,1.360045178
445.7021754,25.00873065,1.360045178
446.3965391,24.99709157,1.360045178
447.0905796,24.98546037,1.360045178
447.7842952,24.97375926,1.360045178
448.4776837,24.9619859,1.360045178
449.1707453,24.95022044,1.360045178
449.8634781,24.93837768,1.360045178
450.5558777,24.92638629,1.360045178
451.2479444,24.91440296,1.360045178
451.9396739,24.9022608,1.360045178
452.6310614,24.88995177,1.360045178
453.3221073,24.87765107,1.360045178
454.0128066,24.86517442,1.360045178
454.7031541,24.85251211,1.360045178
455.3931445,24.83965371,1.360045178
456.082778,24.82680407,1.360045178
456.7720487,24.81374736,1.360045178
457.4609507,24.80047232,1.360045178
458.1494843,24.78720635,1.360045178
458.8376429,24.77371032,1.360045178
459.5254199,24.75997258,1.360045178
460.2128156,24.74624425,1.360045178
460.8998229,24.73226253,1.360045178
461.5864344,24.71801632,1.360045178
462.2726505,24.70377987,1.360045178
462.9584635,24.68926839,1.360045178
463.6438656,24.67447267,1.360045178
464.3288569,24.65968709,1.360045178
465.0134293,24.64460945,1.360045178
465.6975747,24.62923412,1.360045178
466.3812847,24.61355764,1.360045178
467.0645595,24.59789188,1.360045178
467.7473907,24.58192392,1.360045178
468.42977,24.56565562,1.360045178
469.1116977,24.54939841,1.360045178
469.7931657,24.53284525,1.360045178
470.4741657,24.51600353,1.360045178
471.1546983,24.49917325,1.360045178
471.8347557,24.48206432,1.360045178
472.5143304,24.46468959,1.360045178
473.1934228,24.4473266,1.360045178
473.8720259,24.42971308,1.360045178
474.5501334,24.41186711,1.360045178
475.2277454,24.39403314,1.360045178
475.9048561,24.37598709,1.360045178
476.5814604,24.35775195,1.360045178
477.2575584,24.33952898,1.360045178
477.9331457,24.32114192,1.360045178
478.6082184,24.3026178,1.360045178
479.2827769,24.28410595,1.360045178
479.9568181,24.26548536,1.360045178
480.63034,24.24678554,1.360045178
481.3033427,24.228098,1.360045178
481.975825,24.20936167,1.360045178
482.6477863,24.19060873,1.360045178
483.3192271,24.17186802,1.360045178
483.9901478,24.15314561,1.360045178
484.66055,24.13448042,1.360045178
485.3304341,24.11582729,1.360045178
485.9998029,24.09727482,1.360045178
486.6686592,24.07882906,1.360045178
487.3370035,24.06039512,1.360045178
488.004838,24.04204156,1.360045178
488.6721654,24.02378573,1.360045178
489.3389889,24.00564616,1.360045178
490.0053089,23.98751851,1.360045178
490.6711291,23.96952797,1.360045178
491.336454,23.9516964,1.360045178
492.0012839,23.93387683,1.360045178
492.6656238,23.9162371,1.360045178
493.3294792,23.89879358,1.360045178
493.9928504,23.88136212,1.360045178
494.6557431,23.864137,1.360045178
495.3181576,23.84692397,1.360045178
495.9800999,23.82992042,1.360045178
496.6415755,23.8131238,1.360045178
497.3025849,23.79633944,1.360045178
497.9631338,23.77975728,1.360045178
498.6232274,23.76337264,1.360045178
499.2828663,23.74700056,1.360045178
499.9420559,23.73082404,1.360045178
500.6008015,23.71484323,1.360045178
501.2591036,23.69887532,1.360045178
501.9169677,23.68310474,1.360045178
502.5743991,23.66753184,1.360045178
503.2313983,23.65197219,1.360045178
503.8879708,23.63660857,1.360045178
504.5441218,23.62143617,1.360045178
505.1998517,23.60627736,1.360045178
505.8551657,23.59130335,1.360045178
506.5100687,23.57650666,1.360045178
507.164561,23.56172392,1.360045178
507.8186474,23.54711193,1.360045178
508.4723326,23.532665,1.360045178
509.1256168,23.51823236,1.360045178
509.7785046,23.50396053,1.360045178
510.4310003,23.48984542,1.360045178
511.0831043,23.47574489,1.360045178
511.7348209,23.46179688,1.360045178
512.3861541,23.44799583,1.360045178
513.0371044,23.43420958,1.360045178
513.6876756,23.42056351,1.360045178
514.3378714,23.40704927,1.360045178
514.9876923,23.39354998,1.360045178
515.6371415,23.38017327,1.360045178
516.2862196,23.36681158,1.360045178
516.9349297,23.35356265,1.360045178
517.5832746,23.34041647,1.360045178
518.2312547,23.32728541,1.360045178
518.8788727,23.31424752,1.360045178
519.5261309,23.30129342,1.360045178
520.1730296,23.28835449,1.360045178
520.819571,23.27548993,1.360045178
521.4657568,23.26268925,1.360045178
522.1115875,23.24990373,1.360045178
522.7570644,23.23716958,1.360045178
523.4021886,23.22447144,1.360045178
524.0469605,23.21178845,1.360045178
524.6913806,23.19912318,1.360045178
525.3354488,23.18645522,1.360045178
525.9791655,23.17380241,1.360045178
526.6225301,23.16112574,1.360045178
527.265543,23.14846424,1.360045178
